street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.7819846062196,340.08333451217044,401.2337441765076,478.65187160631183,563.5924703016858,655.8279025713924,774.6594769398174,923.514228545421,1108.1363572243836,1329.1016161717164,1596.6962779270186,1890.9206527998388,2211.262876058881,2614.6874894149278,3108.003028070215,3689.8897426429185,4379.2753571356625,5191.614105640995,6064.191727721342,7048.763978156492,8152.933661335439,10125.0,12827.600060145716,15207.54437022875,17292.645506451216,19134.549595808483,20778.476175309635,22294.231787786684,23726.473651956287,25102.529702863292,26435.150461972888,27739.652163781513,29018.56831453613,30270.853971192777,31502.795091406362,32709.56984196608,33886.021758619885,35019.59267017234,36113.55307057339,37164.68054356221,38170.1927346918,39126.62111842964,40030.62483942978,40875.81459959834,41660.004637363236,42385.355439286126,43049.292678253696,43653.40414519887,44197.20506314764,44691.766606156096,45135.094432502425,45532.56387445821,45888.965651141625,46210.03447658361,46497.878595372604,46755.49814971532,46978.78583922787,47171.18426386309,47334.190291275474,47471.794244417375,47588.67735560798,47686.65198708762,47769.220438427015,47839.38973473753,47898.77781507,47948.41003628215,47989.60135649349,48023.900701854385,48052.54979530263,48076.582109147836,48096.53577030522,48113.0984572033,48126.877954929834,48138.37629049672,48148.00198222505,48156.08669778257,48162.89998088352,48168.661303251756,48173.54975429154,48177.71180510964,48181.267531738085,48184.315610047925,48186.9373312738,48189.19983565949,48191.158720961,48192.8601503354,48194.34255869882,48195.63803651223,48196.773454012095,48197.77137625791,48198.650809320796,48199.42780994362,48200.11598463156,48200.72689904889,48201.27041453391,48201.75496529188,48202.18778721972,48202.57510722354
95CI-up,250.0,295.57673241,346.32120312664966,413.1773004920735,499.19952092312946,594.3090274017868,698.5640458634783,836.2713341762983,1012.3277418064298,1235.2805126021067,1507.5296131777952,1845.3188313642804,2222.9189089217443,2642.0719031442227,3192.283752073904,3889.117135561181,4738.952322008511,5785.792933375197,7072.564396033948,8495.800204522713,10178.796621249972,12158.01941436818,14334.13452524859,19710.841745891343,24129.75683704252,27829.57449400859,30988.744349490604,33735.23161444771,36214.97542450982,38521.262798148695,40711.655235274666,42815.219200589294,44862.19582521684,46860.01508430086,48809.16414442718,50721.33326708858,52589.5956046339,54406.31071654216,56151.80036923421,57832.035708915995,59442.28306231049,60978.4909456092,62435.49725939959,63808.37181703191,65087.35383229376,66269.4749570157,67358.652271581,68351.27093814434,69250.33386615849,70055.53721876058,70784.66356179929,71434.88754094101,72014.89725284393,72532.37031398843,72996.35297893088,73410.24784204263,73778.79464762102,74095.97621971522,74367.27455817634,74595.21496315485,74786.00232379099,74946.75903902679,75080.33081851805,75191.95941319966,75286.09089914199,75365.1355705192,75430.64210630395,75484.54360639601,75529.06317055802,75565.96560435227,75596.70236635793,75622.0407550034,75642.93287109787,75660.20914707783,75674.54788191264,75686.49520835892,75696.49000258668,75704.88542778746,75711.96632219513,75717.96301160964,75723.0622504533,75727.41589351707,75731.14777966021,75734.35920602248,75737.13328961757,75739.53844920904,75741.63119042512,75743.45833806098,75745.058829007,75746.46515534572,75747.70452841131,75748.79981987487,75749.77032432443,75750.63237867095,75751.39986649691,75752.08462976066,75752.69680575251,75753.24510361688,75753.73703190922
95CI-down,250.0,289.77100049,333.4271105627226,388.9429526554871,458.294140545781,533.9480867556957,615.5844874069554,719.0184558270264,846.8797613173226,1003.5177241324234,1188.997383581648,1410.975761328023,1653.3735685462505,1915.3790822297378,2239.961256427241,2631.7322337244736,3088.8971279941793,3624.4440829773366,4248.5500527684035,4914.928127125688,5659.460994135457,6486.6021096262675,7358.342445851802,9550.487092314439,11419.304965195885,13026.800085180952,14427.984465014702,15665.302722630373,16792.408839060234,17844.80622560945,18845.22103381389,19805.673336937984,20738.860641011936,21648.486468661973,22535.337291091033,23404.562288549656,24253.801748978403,25080.215670788242,25875.938072076544,26643.271503892454,27380.266576952185,28085.205788032574,28755.888153934848,29390.166877054555,29983.88552835348,30535.59440813652,31046.686230102714,31515.501085370084,31943.080499649306,32329.13438842358,32680.912825296837,32997.21887383813,33281.62773310024,33537.3604078584,33768.27120881192,33975.853686435315,34162.17236480461,34324.60340886032,34465.43645254346,34585.69070543532,34688.03388403668,34775.61750409362,34849.69591397778,34912.65679109443,34966.57259663461,35012.58139801792,35051.41098447278,35083.984081079136,35111.391105955205,35134.51649311001,35154.104669951,35170.548633850005,35184.35003975161,35195.95688633486,35205.7435928589,35214.018515031865,35221.03502385317,35227.00150659602,35232.0896628789,35236.44125418938,35240.173574333756,35243.38388438855,35246.15301301141,35248.54828396845,35250.62590067265,35252.43289180917,35254.00870159812,35255.386491870966,35256.59421005648,35257.655466708835,35258.590257826196,35259.41556048002,35260.14582486709,35260.793381542484,35261.368779081364,35261.88106458297,35262.33801713805,35262.74634252421,35263.111835888245
