street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.78198460621957,340.08333451217044,401.2161967822323,478.5794098814782,563.4323624230003,655.5378049681751,774.1110455815766,922.5381139556033,1106.5011026648378,1326.5317074435882,1592.8085575434295,1885.4315870750715,2203.8519959462733,2604.462444063742,3093.9055249860326,3670.7795714655444,4353.667010518096,5157.683962523554,6020.8226540609785,6993.988013948498,8084.475846446769,10125.0,12827.600060145716,15207.54437022875,17383.89474421054,19475.39696797893,21541.9860269308,23599.13260125788,25684.48990296996,27837.12315968917,30119.6850906761,32847.63520143815,36151.85599253993,40125.87242286123,44781.201970330796,50069.940557182505,55578.76741571433,61333.11094575098,68398.02374658387,76385.7683631725,85586.1546390881,96029.92722805597,108200.8691440689,120798.77143106279,133716.5795954253,148915.29398335118,166030.4329318005,185365.1441661133,207488.96540709326,233486.5668163123,259548.1176489522,286228.57299471897,317223.5273772421,352923.07207023154,392574.25529655424,436168.00889914087,483018.75681878347,528570.3312034464,572169.4057533336,618522.2879080614,667865.3188370487,717831.6172260159,768684.1941535586,824004.6498900695,876862.4467918678,924856.4091120384,971749.6833416477,1017820.5398610492,1063036.8423544648,1106918.5272024649,1147498.7943220646,1184970.3096114486,1219540.5181596195,1251414.7971468028,1280789.5785585882,1307851.3860801246,1332776.345406004,1355729.9648810767,1376867.1206735156,1396332.2061144577,1414259.4096341063,1430773.0897181723,1445988.2194844617,1460010.877690453,1472938.7670170118,1484861.7441831555,1495862.3497481106,1506016.3283157675,1515393.1322747455,1524056.4042096827,1532064.4347450507,1539470.5938772578,1546323.7348612882,1552668.5704900727,1558546.0221800222,1563993.5426918378,1569045.4136039629,1573733.018844081
95CI-up,250.0,295.57673241,346.32120312664966,413.1573379599494,499.1167996797071,594.1258088066054,698.2306577295429,835.6339147940315,1011.1802566995971,1233.3351440344663,1504.4347749199694,1840.5706672799809,2216.131970093036,2632.792182626474,3179.2129964001692,3870.6691314766376,4713.341840519787,5750.5739519882745,7024.572446977948,8432.93286609296,10097.161010853848,12052.859770756135,14201.810867900045,19508.750134123613,23867.99740496675,27646.731261730343,31130.679383983566,34475.25814144758,37741.68409793505,41011.73725630024,44360.612812958265,47895.458811428056,52122.139061954076,57243.635785249644,63401.00267183322,70603.59926094717,78766.97887527548,87230.43356782424,96036.29631404374,106856.46005212906,119052.59816073743,133058.69003841767,148896.59762155113,167285.56662492355,186193.03163869376,205454.38553888805,228034.5923495232,253324.1596998748,281728.3525846774,314033.83874840796,351770.65445701935,389281.1360516426,427387.91125466506,471406.38337273407,521793.24093772535,577371.1061979289,638039.8114059939,702732.895132244,765069.5962252186,824198.0491469234,886576.7989534277,952454.7044838789,1018573.8740955653,1085275.043631521,1157247.9041864208,1225354.2423944317,1286565.7062148082,1345796.7845124218,1403427.4117872198,1459441.8156145352,1513273.1065646338,1562532.2207834586,1607541.6279168942,1648634.3287278293,1686132.009313814,1720336.6869451134,1751530.1514193409,1779974.055642792,1805910.3558920675,1829561.9948517212,1851133.7600743219,1870813.261820548,1888771.983574417,1905166.3672665528,1920138.9032332096,1933819.2020002936,1946325.0310255936,1957763.3045642325,1968231.018907285,1977816.1284808018,1986598.360796484,1994649.970132189,2002036.431200107,2008817.0750317494,2015045.669957762,2020770.9509595558,2026037.100878945,2030884.187039943,2035348.5568024532
95CI-down,250.0,289.77100049,333.4271105627226,388.9276977044155,458.23125252710815,533.809293654627,615.3335872502895,718.5472330982946,846.0465674733402,1002.131144011335,1186.8323531296733,1407.7236076609563,1648.808496267796,1909.249922105784,2231.5775654187805,2620.28231078948,3073.516297730577,3604.0206627050316,4221.736219650047,4880.908742372039,5616.820323690294,6433.720323636775,7294.102918157272,9456.784651927355,11299.285828215257,12936.565956237553,14467.10649640938,15945.67056028249,17393.6828648229,18842.49422759088,20322.155460443566,21876.25329677208,23708.087040111455,25904.937087371698,28528.828840442995,31588.12648931102,35052.04885415668,38659.788882761575,42423.457569796774,47003.5951793476,52163.85209212223,58081.16262007681,64773.231252353035,72534.6198371369,80569.25219402656,88803.36328173413,98424.07034943803,109219.58219442969,121372.73591224139,135226.62124941134,151437.3641289206,167720.03695768528,184388.52360971796,203652.70564011004,225771.56015911448,250307.82890897949,277260.34019106696,306225.7659326825,334486.3685255251,361635.2095347234,390504.7875986058,421288.4639964508,452600.0838990293,484636.92208091734,519680.2982425148,553455.3666011672,584440.5841397495,615068.1708141696,645524.1740850739,675816.3379871973,705638.2999017629,733631.2080861316,759900.6550170422,784538.8371351365,807640.4246841192,829295.842150247,849591.323244997,868608.9273336811,886426.6150448549,903118.3402101612,918754.1543059945,933400.3206363614,947119.4362539905,959970.559969844,972009.3450363002,983288.1752506209,993856.303340827,1003759.9905855348,1013042.6466965917,1021744.9690675623,1029905.0805673304,1037558.6651384153,1044739.1005440673,1051477.5876956077,1057803.2760798763,1063743.3848939922,1069323.3195788956,1074566.7835226674,1079495.8847780728
