street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.7819846062196,340.08333451217044,401.33025484502224,479.0511307876151,564.4758018281658,657.4306922572889,777.6969635824659,928.9331481462403,1117.23477719718,1343.4301045342784,1618.4175173519955,1921.6427386303674,2252.8106748833397,2672.145568070157,3187.4225489504024,3797.813507105708,4524.256383722781,5384.189008211301,6310.861532866004,7360.99077812517,8544.023709365903,10125.0,12827.600060145716,15207.54437022875,17295.842042083124,19145.96517167235,20804.339623749045,22343.149045677506,23809.213918649955,25231.874046761775,26625.313658485986,28006.672807286828,29379.975476421117,30744.215136824485,32107.35024023513,33464.70982197891,34811.16034458226,36131.99623125275,37431.22146907463,38704.93383490261,39949.931713663915,41161.53338832587,42334.3737990725,43459.32483950152,44532.49633296884,45555.171964896814,46518.52460061586,47421.170870338974,48259.656291437524,49045.34185386643,49772.31379190272,50445.32690291989,51068.43642459868,51647.21480283085,52182.53554362247,52677.520856297255,53121.76791583492,53517.833397427254,53864.63596909814,54166.653421543364,54430.93561159364,54658.82763207394,54856.17202957,55028.29838336695,55177.72272822528,55305.5577523918,55413.77501871087,55505.3962386097,55583.07796290081,55649.18558855805,55704.72908870404,55751.20262981709,55790.068690467066,55822.6102074677,55849.90840926467,55872.860247888275,55892.205375277415,55908.55267206763,55922.403445255426,55934.17085400284,55944.19589546584,55952.760468663066,55960.09802494056,55966.40224780926,55971.83413084333,55976.527755087525,55980.59501061718,55984.12946025432,55987.20950560093,55989.900984990105,55992.259308313834,55994.331213817895,55996.15621592531,55997.76780020616,55999.19441114846,56000.46026991767,56001.58605243187,56002.589452515684
95CI-up,250.0,295.57673241,346.3212031266496,413.28709441875714,499.6553065062431,595.3198495039466,700.4059775172298,839.8015430982658,1018.6975354735812,1246.1030456866524,1524.781895359153,1871.8416576165907,2260.8949731832736,2694.081147954235,3265.708362200542,3993.0050993037726,4883.517384721321,5985.068318338021,7344.756331590003,8853.067890576813,10643.669627242658,12758.111032188015,15090.69813358307,20870.079592076785,25634.15205898732,29635.032822854766,33064.32067856393,36060.2845570026,38783.90630277738,41339.19209182873,43791.456154719766,46174.29989028978,48523.39524979027,50849.17101233746,53152.01698580836,55447.371194861764,57727.8268482169,59985.00193817346,62193.69408184513,64361.57770031275,66482.23579483644,68550.45533537254,70558.4395101996,72497.25472696152,74351.52513307979,76115.06915980561,77790.60687657025,79363.44056291785,80831.81806313142,82190.41677982722,83459.18792702975,84628.44284666062,85706.70164537079,86701.17837789856,87621.55680456397,88469.54752395905,89250.60577355484,89947.73788867504,90565.67421974802,91103.12616936915,91567.93845941819,91972.01225496591,92317.88802588364,92615.28951548229,92872.97913215015,93095.15744343377,93283.79215457848,93442.18442201595,93575.21535465741,93687.1308187857,93781.66439776678,93860.46468482257,93925.87875270956,93980.16892824827,94025.29663074875,94062.89726738688,94094.31359075796,94120.64176884686,94142.77530563794,94161.44278393588,94177.23905585648,94190.65061276135,94202.07609184166,94211.8428175881,94220.2201428293,94227.43021640062,94233.6566837662,94239.05172687507,94243.74176854893,94247.8321017732,94251.41065240886,94254.55104246916,94257.31508809203,94259.7548399757,94261.91425297102,94263.83055466138,94265.53536924983,94267.05564223604,94268.41440266233
95CI-down,250.0,289.77100049,333.4271105627226,389.0268548863812,458.6406503228015,534.7138279130752,616.970726051453,721.6283728294351,851.5054360647312,1011.2330245608995,1201.0694985480386,1429.1478786942225,1678.927170041076,1949.745578017556,2287.077873802121,2696.244133404038,3175.770728539551,3740.0866318287813,4400.7577403389605,5108.451231355099,5902.556650121094,6788.758635187882,7726.158936603189,10088.953928824098,12110.609940317861,13855.510404176504,15382.526321314908,16737.503561851896,17979.928402493875,19149.59871187963,20272.44608129441,21362.43667519127,22434.624629951413,23494.073147354316,24541.663924248278,25584.194638214383,26619.218754886784,27643.671927083047,28647.474158394445,29633.63415752817,30599.539355969093,31543.008394819677,32460.769189004746,33349.02703531379,34201.288597499115,35014.72229908521,35790.16902127945,36521.36640929369,37207.270661574476,37845.40043582542,38443.749112508915,38998.22088758286,39512.19813815453,39988.61472109764,40431.501143788315,40841.59389866116,41221.20023476122,41563.05781972858,41868.96445319568,42138.16944149088,42373.849367503426,42581.04635553329,42760.78930400245,42917.29913856335,43054.46448340466,43174.1751150261,43277.29639561385,43365.29406586155,43440.39580368666,43504.57728223515,43559.6126060242,43606.27790926593,43645.70347943961,43679.00111545743,43707.154294671214,43730.999667513526,43751.238088272876,43768.453248585836,43783.13044907633,43795.67325214742,43806.41758619813,43815.64347060003,43823.58469043522,43830.43675880569,43836.36346703721,43841.50227624878,43845.968759744654,43849.86026782246,43853.25895511549,43856.23428479463,43858.84510294021,43861.14135930424,43863.165536790606,43864.953840680995,43866.537189431656,43867.94204136895,43869.191085490595,43870.30381958172,43871.297034764
