street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.78198460621957,340.08333451217044,401.2161967822323,478.5794098814782,563.4323624230003,655.5378049681751,774.1110455815766,922.5381139556033,1106.5011026648378,1326.5317074435882,1592.8085575434295,1885.4315870750715,2203.8519959462733,2604.462444063742,3093.9055249860326,3670.7795714655444,4353.667010518096,5157.683962523554,6020.8226540609785,6993.988013948498,8084.475846446769,10125.0,12827.600060145716,15207.54437022875,17195.596682921063,18921.644566845476,20469.91375944479,21892.756530484745,23229.621022294752,24508.256886012827,25751.405296036148,27004.310813250377,28278.119462892882,29577.09137253413,30894.161858046104,32216.239099184633,33508.38994916147,34764.98666159438,36029.72719795391,37278.74087452369,38509.619758110435,39711.92033627359,40886.29834422453,41994.42394839222,43026.26562221959,44006.634367736355,44931.6531692652,45801.17633716597,46611.35932943343,47377.68017747201,48072.69289408074,48702.71265976857,49286.317986688635,49831.586556149174,50336.1751229902,50799.625044846915,51212.08592670125,51571.403964466626,51878.962664474304,52145.033541832345,52377.198446366245,52576.164888591826,52747.32307429105,52897.0105927258,53025.37766764301,53133.26434275021,53224.04010137991,53300.87155592316,53366.10322089067,53421.56417092414,53467.983214709886,53506.79552582036,53539.30862929775,53566.612887364514,53589.60385599017,53609.01587695554,53625.45176072357,53639.40718047272,53651.29046024437,53661.43860256503,53670.1302815538,53677.596390570936,53684.028617393386,53689.586426296286,53694.402751614696,53698.58864762741,53702.2370918643,53705.4261007306,53708.221285720814,53710.677953919054,53712.842836732,53714.75551490527,53716.449595063765,53717.95368267859,53719.292188010324,53720.4859948177,53721.55301614531,53722.50865705981
95CI-up,250.0,295.57673241,346.32120312664966,413.1573379599494,499.1167996797071,594.1258088066054,698.2306577295429,835.6339147940315,1011.1802566995971,1233.3351440344663,1504.4347749199694,1840.5706672799809,2216.131970093036,2632.792182626474,3179.2129964001692,3870.6691314766376,4713.341840519787,5750.5739519882745,7024.572446977948,8432.93286609296,10097.161010853848,12052.859770756135,14201.810867900045,19508.750134123613,23867.99740496675,27378.442640622732,30326.591543785504,32898.019005964794,35209.19215021154,37344.15789500931,39360.74372405813,41303.92814132188,43251.630493326025,45224.45347260053,47230.774802304644,49260.13924509573,51292.22381330865,53271.79959437051,55190.9956105614,57120.302023828706,59021.38046914577,60890.5940334494,62711.55076423567,64485.57772147047,66152.52229191565,67697.63517555839,69160.70608216546,70535.99093541314,71823.66489987966,73018.15712943125,74143.83979157163,75158.89979524065,76073.88890562244,76917.68657527088,77702.80822502392,78425.9449190807,79086.7374647987,79670.88326952992,80175.88420576432,80604.51149612453,80972.40598609146,81291.04654850696,81561.87651042805,81793.00225615966,81993.6995275861,82164.46703067105,82306.76803775993,82425.50214322974,82525.20641985824,82609.22458816173,82680.14952309815,82739.07371476575,82787.99726859854,82828.71544544336,82862.70875367154,82891.18063081846,82915.10801168412,82935.28505603167,82952.3586229114,82966.85672314544,82979.21131471988,82989.77658510342,82998.84363623429,83006.65229912939,83013.40065487403,83019.25272007537,83024.34466111918,83028.78982743903,83032.68283529888,83036.10288702979,83039.11647368353,83041.77957965154,83044.13948437027,83046.23623754717,83048.10386941452,83049.77138557938,83051.26358647442,83052.60174374412,83053.80415973961
95CI-down,250.0,289.77100049,333.4271105627226,388.9276977044155,458.23125252710815,533.809293654627,615.3335872502895,718.5472330982946,846.0465674733402,1002.131144011335,1186.8323531296733,1407.7236076609563,1648.808496267796,1909.249922105784,2231.5775654187805,2620.28231078948,3073.516297730577,3604.0206627050316,4221.736219650047,4880.908742372039,5616.820323690294,6433.720323636775,7294.102918157272,9456.784651927355,11299.285828215257,12827.103267544917,14138.624432515056,15299.614656527083,16352.627146760042,17329.631867998432,18253.468056130056,19142.53449806215,20028.837102181016,20922.0193647258,21826.652584480824,22739.476537461138,23652.87863846058,24544.780329000532,25411.63096224899,26281.64670141919,27139.79778833226,27984.5964329248,28809.354810359353,29614.447812119586,30375.251444149162,31085.065471842827,31759.568797366333,32396.34131519493,32995.3225273517,33554.09157889277,34082.57718870863,34563.356740737094,35000.37776824431,35405.54263710098,35784.18492327347,36134.973865450724,36457.71581644657,36746.15325622697,36998.86839999093,37216.71130040289,37406.28956217954,37572.5607728776,37716.05318156862,37840.30909080002,37949.528425765726,38043.861346189384,38123.87611711024,38191.818808707096,38249.82210782302,38299.48351774788,38342.06027190565,38378.05918772424,38408.47020623424,38434.20478235525,38456.031196810756,38474.58716731758,38490.40112007591,38503.91138308328,38515.48214797159,38525.41654909801,38533.96736038321,38541.34575106761,38547.728462686646,38553.263700895346,38558.07597972833,38562.270110694604,38565.93449272592,38569.14382968296,38571.96137846748,38574.44081167384,38576.62776324267,38578.56111304095,38580.27405611645,38581.79499410193,38583.14827951166,38584.354838183994,38585.43269064452,38586.397389501864,38587.26238699125
