street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.7819846062196,340.08333451217044,401.24690472221425,478.70624432230164,563.7126516524094,656.045741549235,775.0715729379028,924.248152030985,1109.3666127262318,1331.0361197017974,1599.6244041700138,1895.056813337034,2216.84967293799,2622.4005610127765,3118.644400039208,3704.324341829629,4398.63105381538,5217.276773285432,6097.011966033935,7090.240543264435,8204.801058959181,10125.0,12827.600060145716,15207.544370228748,17293.08139767375,19136.10194754718,20781.983187227837,22300.843516077613,23737.61826378746,25119.887526337847,26460.571714592545,27775.20324476411,29066.479067786306,30333.328837244007,31582.21642187401,32808.296524967824,34006.367196928724,35163.55177473566,36283.16221752197,37361.837014854005,38396.67864414079,39384.00748649187,40320.18155640184,41198.41451487181,42016.24454054244,42775.66409874633,43473.39050575753,44110.66462011536,44686.63554553745,45212.47335184954,45685.74404652899,46111.78616609969,46495.35444024946,46842.2350394598,47154.440326348355,47435.00153942073,47679.20426042624,47890.47449168141,48070.14171097532,48222.33062558374,48352.01959412822,48461.051545153525,48553.19429160038,48631.707678740844,48698.32781183526,48754.12924409366,48800.52073147574,48839.201799222006,48871.54807607408,48898.71147475866,48921.282663242164,48940.02367671951,48955.61559062417,48968.62419539065,48979.51114437244,48988.65176568396,48996.35134441796,49002.858606235146,49008.37660995028,49013.07149529128,49017.07950434583,49020.51262311236,49023.46312105733,49026.0072098684,49028.207997239086,49030.117875568205,49031.78045699934,49033.23214368672,49034.50340429969,49035.61981358285,49036.60290049859,49037.47084148716,49038.23902820478,49038.92053337194,49039.52649377846,49040.06642582093,49040.54848600154,49040.97968645106
95CI-up,250.0,295.57673241,346.32120312664966,413.1922723911668,499.26159191449744,594.446555789071,698.8143909995304,836.7502915134123,1013.1904978815584,1236.744028603906,1509.859151904498,1848.8948100957502,2228.032685977456,2649.066980977708,3202.1425544977833,3903.0409998412742,4758.294391275491,5812.4085795417495,7108.855747094765,8543.365418915519,10240.59539902017,12237.670624842793,14434.412127377032,19864.123753870295,24328.39693614182,28067.710600605777,31262.24225472131,34041.30283811183,36552.774465319504,38891.313068891424,41115.45167480468,43254.80435313745,45340.26246310143,47379.57804688076,49373.17934062452,51333.15825074939,53252.45647744262,55123.261316121745,56925.14770420549,58664.21357521691,60335.43831612061,61934.53154331482,63455.92509489117,64894.14224691626,66238.67142701654,67486.06885185208,68640.02784458788,69695.76077237999,70655.76276588759,71519.15605576792,72304.10089569574,73007.05155940348,73636.75399824715,74200.93170163363,74708.83049698862,75163.75300034395,75570.55347075954,75922.21396763835,76224.28059073671,76479.07629855804,76693.11238746828,76874.07064932545,77024.89649829894,77151.31106260903,77258.20447226515,77348.20241099333,77422.95673252703,77484.573010682,77535.52931128626,77577.8117634818,77613.06377891658,77642.14219476984,77666.11971509959,77685.94224348471,77702.38675504811,77716.08049191063,77727.52817787812,77737.13627291741,77745.23276495356,77752.0829634276,77757.9020374329,77762.86496706703,77767.11445131594,77770.76720255082,77773.9189658949,77776.64852929431,77779.02093340066,77781.09004598143,77782.9006308075,77784.49001369989,77785.88942700144,77787.12509689135,77788.2191246872,77789.19020280572,77790.05419777619,77790.82462615086,77791.5130439638,77792.12936626798,77792.68213000397
95CI-down,250.0,289.77100049,333.4271105627226,388.95439386879093,458.3413295303513,534.0522688510351,615.7728929343922,719.3725384335767,847.5062318198727,1004.5609112595147,1190.6271510831139,1413.4252635396085,1656.8135852733428,1919.9997954454648,2246.2855420102387,2640.3753788867934,3100.515213478435,3639.8813840184253,4268.83116002392,4940.673929999819,5691.750081385581,6526.669975429346,7407.0427985465185,9621.592033319404,11510.436224884057,13135.901365848755,14553.50607419469,15806.13787583221,16948.200633004857,18015.743644316808,19031.89304534236,20008.903401367737,20959.75394595707,21888.295751852467,22795.307554427112,23686.115820911178,24558.319825759667,25409.017846685725,26230.043583252995,27023.750764111315,27788.0742510774,28521.198495974648,29220.75541076146,29884.37155607661,30507.57711513894,31088.717856239437,31629.084891761086,32126.52830481503,32581.864541985764,32994.552103765425,33371.97762477945,33712.63920968439,34020.12150676993,34297.6534754817,34549.162476392776,34776.0950274367,34980.55789183756,35159.501375892236,35315.22350647149,35448.64086059209,35562.53371926518,35660.280616255324,35743.17007458256,35813.790361281026,35874.40476444911,35926.244355859824,35970.07888600668,36006.90382709083,36037.922611173526,36064.120412323275,36086.331243849934,36104.98898043082,36120.65204584343,36133.82444546192,36144.92967408174,36154.31736052514,36162.27512756418,36169.03968920657,36174.806170885684,36179.73572876322,36183.96173831434,36187.59481740539,36190.72690745577,36193.4345942768,36195.78181467501,36197.82206614931,36199.60021397656,36201.15397156629,36202.515115241324,36203.71048280856,36204.76279582928,36205.69133790223,36206.512515164424,36207.24032029122,36207.88671730639,36208.46196130345,36208.974864581935,36209.433018598036,36209.84297942051
