street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.78198460621957,340.08333451217044,401.2161967822323,478.5794098814782,563.4323624230003,655.5378049681751,774.1110455815766,922.5381139556033,1106.5011026648378,1326.5317074435882,1592.8085575434295,1885.4315870750715,2203.8519959462733,2604.462444063742,3093.9055249860326,3670.7795714655444,4353.667010518096,5157.683962523554,6020.8226540609785,6993.988013948498,8084.475846446769,10125.0,12827.600060145716,15207.54437022875,17215.833411345786,18980.98620893436,20584.462973118953,22074.669524850055,23490.126463965105,24858.731852152414,26205.47101312186,27592.341014669513,29034.6941062688,30537.91281611547,32091.509572532686,33676.30270203806,35238.001397805165,36769.406800185796,38344.88567570151,39926.16460440635,41512.72375195894,43089.34242506261,44659.92191049847,46157.95972412153,47567.47208488614,48936.144141981305,50253.1870757387,51516.63964732169,52720.178844829614,53886.23811761534,54957.104762884606,55941.16063386424,56874.189314379655,57766.81183105731,58610.71354480844,59402.07046574885,60120.60812008133,60754.974122782354,61304.73769571362,61789.81862506244,62222.10696005062,62599.203393682554,62929.4859819356,63224.95969986625,63481.92211182728,63699.927627491095,63885.85054113667,64045.510303433424,64183.03942062686,64301.56671935148,64401.693932682334,64486.13110855018,64557.44118439268,64617.790199671246,64668.97670920113,64712.49111525703,64749.56955506672,64781.2387658606,64808.3528991469,64831.62367690226,64851.64511224005,64868.913799232854,64883.84558816021,64896.78930855558,64908.03807796098,64917.83863373202,64926.39904391771,64933.89508740708,64940.475540174884,64946.266561152035,64951.37533605857,64955.89310890802,64959.89770757111,64963.455650767995,64966.623908327,64969.451373850585,64971.980098535765,64974.24632637846
95CI-up,250.0,295.57673241,346.32120312664966,413.1573379599494,499.1167996797071,594.1258088066054,698.2306577295429,835.6339147940315,1011.1802566995971,1233.3351440344663,1504.4347749199694,1840.5706672799809,2216.131970093036,2632.792182626474,3179.2129964001692,3870.6691314766376,4713.341840519787,5750.5739519882745,7024.572446977948,8432.93286609296,10097.161010853848,12052.859770756135,14201.810867900045,19508.750134123613,23867.99740496675,27407.27609715234,30412.75461787844,33066.54772264775,35479.23985225394,37733.5020020173,39887.373064900836,41989.32666813321,44143.934518506045,46378.036372315975,48701.31045717204,51097.395148617485,53535.94233379536,55930.7167790953,58271.59636891269,60677.92015872186,63087.90001867612,65500.68099148999,67892.08066309498,70268.36461630512,72524.99588244216,74638.32461459059,76684.08231183278,78645.54321323398,80520.0034062785,82298.02237293599,84014.59902886269,85581.73926096164,87013.6936060692,88365.65397676737,89653.92351820707,90866.24030907406,91997.35155213329,93017.69686266921,93911.71211594662,94680.12019785722,95353.05987258635,95948.55471236046,96463.9122709619,96911.83880963903,97309.85603738636,97653.33925345274,97942.28771475148,98186.69981697704,98394.96142621274,98573.02467506456,98725.3887680492,98853.12785172398,98960.06851255504,99049.76813227596,99125.19974031404,99188.80690010336,99242.59460408476,99288.20982689287,99327.00772994342,99360.105393971,99388.42537347907,99412.73103321345,99433.65525579765,99451.72379747574,99467.37431735761,99480.97190434908,99492.82176506356,99503.17960723936,99512.26014998421,99520.24410935138,99527.28394120434,99533.50856978666,99539.02728727864,99543.93297483164,99548.30476746876,99552.21026251925,99555.70735285316,99558.84575126944,99561.66826028317
95CI-down,250.0,289.77100049,333.4271105627226,388.9276977044155,458.23125252710815,533.809293654627,615.3335872502895,718.5472330982946,846.0465674733402,1002.131144011335,1186.8323531296733,1407.7236076609563,1648.808496267796,1909.249922105784,2231.5775654187805,2620.28231078948,3073.516297730577,3604.0206627050316,4221.736219650047,4880.908742372039,5616.820323690294,6433.720323636775,7294.102918157272,9456.784651927355,11299.285828215257,12838.8674178954,14173.822826510916,15368.655311585497,16463.679976267027,17490.365037091615,18471.670912025067,19427.432333441982,20400.393303883196,21403.03384773707,22440.742532137505,23508.103235704115,24593.56843841117,25662.585994168865,26710.39811200285,27784.6268703687,28861.172547127153,29939.69717664263,31010.445394682847,32075.782424130135,33093.23131078266,34052.13460158319,34982.44607301264,35877.438189810426,36735.89180320297,37553.81851612639,38345.45952625604,39074.414632847525,39745.73618175701,40382.03375629259,40990.29098294961,41565.489605368726,42105.31775164779,42596.9797236658,43033.17972013179,43413.51477194743,43750.56964057593,44052.010260947674,44316.42584409212,44549.20953892618,44758.15090050828,44940.952107728466,45097.31908149854,45231.708022052655,45347.94090486603,45448.76282626241,45536.26695840024,45610.863690159014,45674.35847379818,45728.47766673185,45774.6946782884,45814.24434394,45848.1593070836,45877.303858127554,45902.402423377396,45924.063147607776,45942.79737253536,45959.0357364369,45973.141497768884,45985.42157655733,45996.135717203266,46005.50410289902,46013.71369208972,46020.92349875977,46027.268998664134,46032.865811253694,46037.81278058994,46042.19455689635,46046.08376265517,46049.54281260648,46052.62544505025,46055.37801201971,46057.84056779429,46060.047788543256,46062.02975037607
