street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.7819846062196,340.08333451217044,401.0995843519213,478.09888330055054,562.3722367318705,653.6201955724446,770.4961277745845,916.1218177342796,1095.7800385976216,1309.7235915058325,1567.4431435966785,1849.6911405982146,2155.691508462528,2538.1912760609493,3002.8018520702976,3547.630840161196,4189.112700561028,4940.279004635118,5743.613931988703,6644.737489976793,7649.104498395205,10125.0,12827.600060145716,15207.544370228752,17288.20199086625,19118.802574547135,20743.08013769561,22227.875953118793,23615.299916414406,24930.479493763003,26184.8490292628,27392.03749464669,28553.524739645338,29668.966551379406,30743.563730433285,31773.325293479484,32754.17946183542,33677.040796707675,34545.453003560004,35358.064535433296,36113.81676121764,36811.70273828624,37451.43061343208,38030.49866276978,38549.55626273686,39012.52315020814,39421.87115294844,39781.59961747349,40093.912139817396,40368.271745944505,40605.60078318633,40810.97646343236,40988.81932968958,41143.76692267389,41278.10347134514,41394.277136265344,41491.6128185744,41572.9515362366,41640.06134626845,41695.44067847536,41741.50854331439,41779.41927519882,41810.84684099039,41837.14015432437,41859.061619105676,41877.16457509572,41892.08313675053,41904.454189741366,41914.754081016756,41923.368315921725,41930.51611516186,41936.470757631316,41941.45031962681,41945.6304764923,41949.153089028165,41952.13301789516,41954.66351633602,41956.82050704317,41958.66598077229,41960.250702416335,41961.61636995711,41962.797340374265,41963.82201217399,41964.713935135835,41965.49270296546,41966.17467285578,41966.773546786724,41967.30084218035,41967.76627384553,41968.17806466355,41968.5431989219,41968.867629398315,41969.15644707331,41969.41402058234,41969.64411111435,41969.84996734354,41970.03440408807,41970.19986767613
95CI-up,250.0,295.57673241,346.32120312664966,413.024675562921,498.5682335266048,592.9126403598261,696.0268344179323,831.4322516567524,1003.6368097919354,1220.5790760120933,1484.1894173302446,1809.5833846256833,2171.927093581535,2572.465521851572,3094.465528663355,3751.397689880402,4548.214690363717,5524.114220134666,6716.821708905652,8030.710747015617,9576.07993009558,11383.237440677989,13361.075315935159,18229.508575788128,22214.68043447877,25537.888801741614,28361.05356440964,30799.392755944784,32980.78202765404,34986.01363941775,36864.052945939504,38639.416628586776,40337.017212761144,41962.17614653804,43516.50458222426,45009.01745740351,46434.82190002266,47788.72654708588,49058.18420877512,50248.95634885044,51359.53586502613,52388.7984964903,53335.67573271908,54200.123979769814,54978.944283671786,55673.46992717209,56289.643485296154,56831.31650018786,57304.45416593593,57712.45075047268,58068.756092968615,58374.84710473953,58637.919784055,58864.1867377776,59060.08043668055,59228.792129108246,59373.70344488883,59494.04157590517,59593.69956017022,59675.12610019172,59741.676861952976,59796.544685830566,59841.27718547071,59878.03964983391,59908.55537212255,59933.801941091144,59954.48885183533,59971.41077917061,59985.3506309786,59996.88860052668,60006.48885034991,60014.41675148505,60020.99511978571,60026.478852136956,60031.07124115395,60034.934893974874,60038.200291094705,60040.97247904153,60043.33631621295,60045.36059374049,60047.10127987959,60048.604080139565,60049.9064621308,60051.03926082259,60052.0279542308,60052.893679711146,60053.65404566822,60054.32378156929,60054.915259887384,60055.438916383406,60055.90358951028,60056.31679532545,60056.68495085588,60057.01355616132,60057.30734322166,60057.57039810625,60057.806261567515,60058.018012164175,60058.20833519612
95CI-down,250.0,289.77100049,333.4271105627226,388.8263198650153,457.81421505178065,532.8903076563546,613.6751026568047,715.4412962958428,840.5699839385387,993.041103451322,1172.6736715745883,1386.5074818725195,1619.0884832596134,1869.4247560369722,2177.248249778902,2546.2983673407284,2974.414086508283,3472.8034941144474,4049.9559347417085,4663.500080489935,5344.993259630787,6097.467036829628,6886.595426525646,8864.831262121486,10543.079425787726,11980.112436598942,13226.101370703396,14319.313965015468,15306.483677515265,16218.167755372016,17073.576117228127,17882.78500188359,18656.185988411205,19396.48696898804,20104.7927038481,20785.05721960777,21435.64679031343,22054.654468080986,22637.087323249172,23185.184781694614,23698.31554566481,24175.975635233983,24617.661929299884,25023.267880848613,25391.383795568872,25722.416989983645,26018.691621286478,26281.704977068173,26513.85254259916,26716.48782605741,26895.22895087785,27050.71318052903,27186.004575229836,27303.794309723115,27406.91225911938,27496.794980803614,27574.96938018235,27641.074466434733,27696.844558362398,27743.372129917192,27782.19924070367,27814.83454409172,27842.010637933094,27864.78988110064,27884.040224428663,27900.260511239867,27913.814841579406,27925.121082269012,27934.60366219248,27942.58465975473,27949.328231001145,27954.986303214777,27959.74942348333,27963.771903140147,27967.179726417507,27970.075986537147,27972.54525283883,27974.65707191928,27976.468780568033,27978.02777029682,27979.373314013195,27980.53804242689,27981.549139722203,27982.429313803368,27983.197585186546,27983.869929726137,27984.459803318605,27984.978571133648,27985.435859472473,27985.839844806003,27986.197491714694,27986.51474918707,27986.796712919935,27987.04775980837,27987.271659643044,27987.471668091257,27987.650604278828,27987.810915676408,27987.954732498223
