street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.78198460621957,340.08333451217044,401.2161967822323,478.5794098814782,563.4323624230003,655.5378049681751,774.1110455815766,922.5381139556033,1106.5011026648378,1326.5317074435882,1592.8085575434295,1885.4315870750715,2203.8519959462733,2604.462444063742,3093.9055249860326,3670.7795714655444,4353.667010518096,5157.683962523554,6020.8226540609785,6993.988013948498,8084.475846446769,10125.0,12827.600060145716,15207.54437022875,17238.153029577268,19046.49277789494,20711.00871246512,22275.72688652711,23778.359268229426,25247.27902428625,26710.52752713788,28251.85228552887,29893.22415311007,31642.870925143572,33487.15149154418,35399.96460959289,37300.843626796064,39181.38714053504,41162.87798894483,43186.39317067737,45256.462190105056,47352.277769359556,49485.46166327017,51543.99403846016,53503.32318625488,55453.171114271674,57370.76146964395,59252.217651969564,61089.2734125011,62917.264144006265,64618.77576535781,66206.10773452978,67751.51520223964,69269.59760329506,70739.20363364741,72149.45732189156,73459.56922753369,74633.554021977,75665.52212421272,76597.76158485781,77449.3473526111,78207.8664342727,78886.45723894067,79510.12222235843,80061.25291046184,80534.03259384872,80944.19819315794,81302.9175401667,81617.59354822876,81893.4714272386,82129.403844577,82330.71853998351,82502.68612814817,82649.83195274115,82775.96563682935,82884.28719187585,82977.48647254813,83057.82727549862,83127.21734547468,83187.26654442992,83239.33521520242,83284.57443546687,83323.95956023312,83358.31820436563,83388.35361396077,83414.66420922415,83437.7599450967,83458.07602383225,83475.98440158748,83491.80345523337,83505.80611308932,83518.22670171486,83529.2667183091,83539.09970306457,83547.87535668844,83555.72302416989,83562.7546458562,83569.06726028606
95CI-up,250.0,295.57673241,346.32120312664966,413.1573379599494,499.1167996797071,594.1258088066054,698.2306577295429,835.6339147940315,1011.1802566995971,1233.3351440344663,1504.4347749199694,1840.5706672799809,2216.131970093036,2632.792182626474,3179.2129964001692,3870.6691314766376,4713.341840519787,5750.5739519882745,7024.572446977948,8432.93286609296,10097.161010853848,12052.859770756135,14201.810867900045,19508.750134123613,23867.99740496675,27439.07727215099,30507.87106185893,33252.72601053566,35777.687746963755,38164.24102969707,40471.14255656361,42751.62972498575,45144.84293059987,47687.56141313293,50393.34957123373,53240.209406393114,56186.31382249341,59103.51236583455,61980.06228112394,65009.78547655635,68097.19169500767,71248.97880509052,74431.64627548563,77663.15295961063,80767.29113219363,83707.57023504836,86625.30775112295,89484.57120328516,92279.37291822962,94996.96726025637,97691.72493063749,100184.73822882769,102497.07032107082,104739.16705230523,106932.96337805559,109046.82529743724,111065.07968847871,112928.07310230202,114584.93912113112,116029.5883503697,117325.35082233151,118501.08118399065,119540.32533995122,120463.19203949117,121305.91334710512,122044.9833809405,122673.67644406192,123214.76027426386,123684.39047251247,124093.34523792176,124449.32206705012,124751.41815514542,125007.26856928844,125224.2718179729,125408.70915323838,125565.81592201944,125699.947514138,125814.73053535473,125913.18899185219,125997.84822280005,126070.8203914843,126133.8748626382,126188.49620564835,126235.93205849943,126277.23267426722,126313.2836365347,126344.8329577982,126372.51355366874,126396.86190568206,126418.33357893578,126437.31614124437,126454.1399329285,126469.08705661424,126482.39889117892,126494.28238054585,126504.91530421675,126514.45070046718,126523.02058357724,126530.73907215998
95CI-down,250.0,289.77100049,333.4271105627226,388.9276977044155,458.23125252710815,533.809293654627,615.3335872502895,718.5472330982946,846.0465674733402,1002.131144011335,1186.8323531296733,1407.7236076609563,1648.808496267796,1909.249922105784,2231.5775654187805,2620.28231078948,3073.516297730577,3604.0206627050316,4221.736219650047,4880.908742372039,5616.820323690294,6433.720323636775,7294.102918157272,9456.784651927355,11299.285828215257,12851.84240768276,14212.678790450078,15444.923649681334,16586.400332989197,17668.150789473537,18713.46062676362,19744.111939970524,20816.752498535425,21948.266320925573,23145.980487913654,24402.508500740685,25701.840654579402,26992.647360032977,28269.142701944103,29608.499488879293,30973.724172647126,32367.6013766797,33776.81394802135,35208.494839277795,36591.56207334528,37909.688537194226,39218.89489093001,40505.09022143812,41765.845777597744,42995.94919701308,44217.597196464594,45357.33790098421,46422.300237452524,47457.565793520895,48472.728576761416,49454.92857263054,50397.4612398486,51274.81136302411,52064.25299632537,52761.771578110754,53393.6335559216,53971.99740222631,54489.3021731698,54953.82353021785,55381.445961187565,55761.21678091929,56089.373337384925,56375.8447778923,56627.7965090592,56850.031976599676,57045.97228276289,57214.8837674567,57360.190916949425,57485.32591408608,57593.262228320695,57686.52289638695,57767.24350026069,57837.232888531595,57898.02506033367,57950.92267406104,57997.03344530484,58037.30061263786,58072.528465818286,58103.403762124944,58130.513714879584,58154.361121140595,58175.37709898658,58193.93182512094,58210.34359770458,58224.886494892955,58237.79685449736,58249.27876285111,58259.508709985064,58268.63954249056,58276.80382405833,58284.11669587933,58290.67831425817,58296.57593041633,58301.885667128576
