street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.7819846062196,340.08333451217044,401.391670724986,479.3058389483772,565.0403389291478,658.4570653328236,779.6486502066846,932.4263066067185,1123.1179295427494,1352.7217121547324,1632.543817654339,1941.671233010351,2279.959404272378,2709.81146568726,3239.667679720773,3869.051397236321,4620.283284240385,5512.179683665919,6475.285662251677,7569.738813662079,8806.308212317424,10125.0,12827.600060145716,15207.54437022875,17297.876201121602,19153.26780643506,20820.974183737464,22374.802792716084,23863.10518182755,25316.707165444837,26750.946914501263,28184.435901975095,29622.5342993396,31064.569810350356,32520.071249105287,33984.927465949964,35454.54602996183,36913.176691293775,38365.9523120574,39809.110033646415,41239.90994381833,42653.53910493287,44043.8037457203,45400.35224963314,46719.01576000652,48001.43148422596,49233.45630305234,50411.48912772558,51530.22844803819,52600.54491469188,53613.39182735867,54572.80349316966,55481.75575047522,56344.737453772796,57161.116998437225,57934.18108368996,58646.749719381725,59299.42682055983,59886.9406112019,60412.7898614757,60885.38028533172,61303.953268375844,61676.15100030553,62009.18344748848,62305.75362866825,62565.913338122285,62791.404191220696,62986.46652709741,63155.25322056177,63301.800863245895,63427.22697729153,63533.85885700699,63624.26179818337,63700.8537547445,63765.774811852585,63820.86422679819,63867.679944433825,63907.532207730415,63941.519282431924,63970.560595008625,63995.425763903644,64016.75934509043,64035.10163458401,64050.90603382287,64064.55349645204,64076.36452969548,64086.60916074755,64095.51521541131,64103.275199001015,64110.05202015023,64115.98375654284,64121.18762692446,64125.76330507137,64129.795687737205,64133.35720911173,64136.509778281914,64139.30640297382,64141.7925519688
95CI-up,250.0,295.57673241,346.32120312664966,413.35696328119207,499.9460732880035,595.9658538375372,701.5854553335246,842.0696976768138,1022.8032092839516,1253.0998370184802,1535.9668600296982,1889.085402481222,2285.643356295304,2728.051390904066,3313.818651338106,4061.3094718325337,4978.878023114193,6116.9495544848905,7525.484336067347,9090.933264297073,10954.049081910938,13159.934873587383,15598.646939056558,21651.877228681053,26651.41566112832,30858.34173172614,34473.228750082366,37641.460540685024,40534.62108725483,43264.432945938875,45901.98620131033,48484.483798652174,51051.97486451283,53617.714374531744,56182.55441464085,58765.504960961756,61359.64528180202,63957.00465619194,66528.98974628643,69085.6589334998,71620.38813924526,74128.41386419168,76601.15720737366,79027.57465124047,81389.13913211388,83678.75092966843,85899.82567893682,88027.13985186195,90054.84727326162,91974.02479931485,93804.86999657213,95531.5424386344,97161.7950904514,98701.35258238674,100158.55790827512,101532.58617580753,102829.5352270927,104019.51376687974,105104.26185000325,106075.25800511627,106939.34063658117,107711.69765951393,108391.56416300095,108992.55588334712,109527.35539976537,110000.86953147443,110413.53674217116,110768.66028675064,111073.66255697653,111335.71519108934,111561.68783571661,111753.64239479355,111915.57231713651,112051.79570155313,112166.33174869511,112262.70008132771,112343.89573816747,112412.43150802201,112470.40095357934,112519.54282287037,112561.29956857122,112596.86787084445,112627.24118732546,112653.24513982653,112675.56675668762,112694.77856405517,112711.35840919218,112725.70576864341,112738.15516966171,112748.98724376905,112758.437838504,112766.70553623683,112773.9578654284,112780.33643770627,112785.96120166311,112790.93396963355,112795.34134544,112799.2571580373,112802.74448715617
95CI-down,250.0,289.77100049,333.4271105627226,389.08024721513186,458.8617078377374,535.2032178061519,617.8584402258037,723.3053764710197,854.4874140334504,1016.2222684465816,1208.8988297790613,1440.967718901096,1695.5889777160312,1972.2058272150375,2317.96981807609,2738.6896434378564,3233.124284987923,3816.6964023656546,4501.940475530878,5237.479114258841,6065.124507559987,6991.448757893993,7973.603708928125,10453.020803962401,12579.515034347218,14419.004035586282,16032.998326627952,17469.70636759091,18792.760745512704,20045.07795808309,21254.9968080359,22438.035991087272,23611.15563244457,24780.686383783173,25947.808307012234,27120.886237902083,28297.768803214913,29475.63638716337,30643.066270630596,31804.076568166794,32956.01303089414,34096.9144048406,35223.223243841356,36330.30346187457,37410.367321864374,38460.188824977704,39480.88967486239,40461.87828748323,41400.33998754768,42292.22117646119,43145.524277232114,43953.561589632896,44719.30676603137,45445.00721577768,46134.06778134105,46786.11967661206,47403.68440943465,47974.09124371189,48497.72127010331,48970.63186370759,49395.37091648186,49778.190112774966,50118.60301802171,50422.34802629155,50694.899007711974,50938.40023491706,51152.99181369407,51340.0402397471,51502.779681889624,51644.39934132845,51768.01926861004,51874.552530162604,51965.81332697747,52043.80061676929,52110.40860024976,52167.325486369016,52216.013153396685,52257.71955217198,52293.50251625463,52324.25578682161,52350.73353185025,52373.57207188551,52393.30857455645,52410.39690431236,52425.22095931978,52438.10585252153,52449.327270398026,52459.11930308242,52467.68099702284,52475.181841915146,52481.76636900124,52487.55800829211,52492.66232745074,52497.16975436038,52501.15786819714,52504.69332955238,52507.83350832003,52510.6278582557,52513.119078981996
