street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.78198460621957,340.08333451217044,401.2161967822323,478.5794098814782,563.4323624230003,655.5378049681751,774.1110455815766,922.5381139556033,1106.5011026648378,1326.5317074435882,1592.8085575434295,1885.4315870750715,2203.8519959462733,2604.462444063742,3093.9055249860326,3670.7795714655444,4353.667010518096,5157.683962523554,6020.8226540609785,6993.988013948498,8084.475846446769,9239.85161007886,10411.800902775843,11554.061838021167,12681.45361455159,13807.376878636876,14938.114040185754,16072.613421340979,17217.706535623376,18382.783138748397,19585.220545639364,20914.012835377478,22420.199390640417,24142.898405115924,26094.370717152735,28264.636402731045,30546.596672651733,32931.98502537167,35666.47229507768,38682.3222034031,42045.6691732271,45767.1724587339,49951.63352417817,60984.362312473364,70729.76652088863,78460.64756514043,84753.34226508164,89984.39839419606,94386.4641804628,98172.21700938823,101426.24758591813,104245.14402974627,106701.1532859475,108859.35949164841,110752.76297053673,112414.22305539658,113828.9903408455,115027.72425028509,116027.39130469818,116858.48146878954,117553.85036055258,118128.4246862329,118605.8246888474,119005.87121866555,119339.88770858325,119615.52731269573,119841.64843231553,120027.88236187486,120181.81855563831,120309.65281680113,120414.86135122953,120501.52512202914,120573.13927921701,120632.54012830602,120682.00613892259,120723.36665213932,120758.09291943356,120787.3709165342,120812.15905362218,120833.23387658366,120851.22629828111,120866.65036754245,120879.92615189175,120891.39797047424,120901.34894821151,120910.01265483719,120917.58243025851,120924.21887063852,120930.05584994175,120935.20537340586,120939.76149782307,120943.80350500764,120947.3984765544,120950.6033877633,120953.46681468478,120956.03032929517,120958.3296427759,120960.39554492895
95CI-up,250.0,295.57673241,346.32120312664966,413.1573379599494,499.1167996797071,594.1258088066054,698.2306577295429,835.6339147940315,1011.1802566995971,1233.3351440344663,1504.4347749199694,1840.5706672799809,2216.131970093036,2632.792182626474,3179.2129964001692,3870.6691314766376,4713.341840519787,5750.5739519882745,7024.572446977948,8432.93286609296,10097.161010853848,12052.859770756135,14201.810867900045,16444.776208231102,18672.91277924099,20932.863735891886,23267.316758186495,25698.84716218124,28228.125436578477,30881.79652931904,33697.05220597642,36742.39379110456,40356.56252746194,44757.072007613155,50141.58808334051,56624.00494765808,64237.780456233406,72555.34835886132,81601.90589708016,92709.8534219619,105480.19181216409,120245.38548258675,136953.6830930628,155955.36064713093,200363.81291250925,237245.33150347116,265726.6900472414,288156.05723037577,306124.8928028762,320683.24813005724,332710.6276854823,342669.5203359939,350990.2738402799,357994.398033788,363949.82880952006,369019.1009961415,373344.39898290293,376940.66522650525,379919.67287235585,382352.88818755955,384335.5167747354,385961.5449988339,387280.4020057591,388356.23623795697,389241.4982723872,389968.0088405185,390557.9952115412,391034.64246999734,391421.3800277678,391736.43559393,391994.4053422427,392203.9328519018,392374.35165831185,392513.46586280974,392627.50798889325,392721.41405345965,392799.0935430446,392863.6494288711,392917.55111573637,392962.76946038345,393000.88216101856,393033.1561403423,393060.6120656817,393084.07498112565,393104.2141236078,393121.57430012466,393136.6006686186,393149.658353043,393161.04800516425,393171.0181798545,393179.77520032396,393187.49104213575,393194.3096502052,393200.35201376426,393205.7202547535,393210.500930813,393214.7677116041,393218.5835539407,393222.00247511995
95CI-down,250.0,289.77100049,333.4271105627226,388.9276977044155,458.23125252710815,533.809293654627,615.3335872502895,718.5472330982946,846.0465674733402,1002.131144011335,1186.8323531296733,1407.7236076609563,1648.808496267796,1909.249922105784,2231.5775654187805,2620.28231078948,3073.516297730577,3604.0206627050316,4221.736219650047,4880.908742372039,5616.820323690294,6433.720323636775,7294.102918157272,8163.811320720535,9010.644345374589,9844.437204647596,10674.146140314948,11503.964164611878,12333.177037579462,13166.353906006785,14009.759679686602,14874.929729502635,15820.648921938046,16880.44729143374,18079.560113909538,19425.13342680301,20909.42943769353,22462.427001933156,24077.401722223563,25907.03717046125,27907.57410070452,30117.349444168052,32540.03000392304,35235.450717105414,42215.52769069337,48461.65413520955,53489.64183253789,57632.62458697902,61111.322647005465,64063.92718292638,66619.19375389515,68829.26814694025,70754.1705371659,72439.39973949795,73926.2660877935,75236.27366364723,76390.7768032835,77381.09873259104,78226.78180343416,78938.73242019082,79536.46530323083,80041.19336039864,80462.69163436626,80816.44821453407,81115.61530634832,81367.81883514544,81578.24616044294,81752.90261177886,81898.37521925218,82019.92103033642,82121.88803270408,82206.74180262318,82277.39664077724,82336.38015999757,82385.77127335251,82427.26283330368,82462.23246766205,82491.80301752394,82516.89156768181,82538.24882947713,82556.4907444427,82572.12387433067,82585.56583248074,82597.16175365138,82607.19759397655,82615.91089029431,82623.4994797784,82630.12857930666,82635.93654359096,82641.03955728166,82645.53546554086,82649.50690719724,82653.02388239511,82656.14586093309,82658.92351691815,82661.40015887978,82663.61291126879,82665.59369264121,82667.37002727964
