street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.78198460621957,340.08333451217044,401.2161967822323,478.5794098814782,563.4323624230003,655.5378049681751,774.1110455815766,922.5381139556033,1106.5011026648378,1326.5317074435882,1592.8085575434295,1885.4315870750715,2203.8519959462733,2604.462444063742,3093.9055249860326,3670.7795714655444,4353.667010518096,5157.683962523554,6020.8226540609785,6993.988013948498,8084.475846446769,10125.0,12827.600060145716,15207.54437022875,17352.892926284927,19384.017380032674,21364.59733731466,23316.113827960504,25275.497506431922,27278.467272437065,29378.19414499162,31827.215251105627,34722.15986657525,38125.84933976667,42034.13633993542,46396.51570514551,50898.26842621208,55547.67798815872,61075.49162568051,67200.95352974113,74088.25403327178,81726.52867912181,90383.13432186733,99219.6161374774,108141.26351978384,118268.66320208128,129370.05013175156,141561.90551119775,155070.60943017597,170432.6695144465,185633.11743607238,200918.35471987355,218050.88448098258,237213.96903689002,257983.9984886319,280270.7911909345,303580.5989966117,325963.42422057496,347087.4110702027,368868.13959691854,391472.6294737188,413896.8708260823,436277.7912594133,460010.3237375916,482532.70399466483,502900.5226172764,522500.3554283608,541520.5746315358,559999.8174331097,577808.4142044341,594202.2233939345,609284.9359173692,623162.264909766,635934.5018756364,647693.682933611,658524.1071735071,668502.9388350162,677700.7902400204,686182.2657744917,694006.4663910246,701227.4558846625,707894.6907056707,714053.4153029687,719745.0251084827,725007.3993134057,729875.2055734317,734380.1787270578,738551.3755311627,742415.4073205115,745996.6523896882,749317.4497824962,752398.2760589473,755257.9064963931,757913.5620710851,760381.043460795,762674.8532089269,764808.3070962746,766793.6356784476
95CI-up,250.0,295.57673241,346.32120312664966,413.1573379599494,499.1167996797071,594.1258088066054,698.2306577295429,835.6339147940315,1011.1802566995971,1233.3351440344663,1504.4347749199694,1840.5706672799809,2216.131970093036,2632.792182626474,3179.2129964001692,3870.6691314766376,4713.341840519787,5750.5739519882745,7024.572446977948,8432.93286609296,10097.161010853848,12052.859770756135,14201.810867900045,19508.750134123613,23867.99740496675,27602.55961744398,30997.984393277395,34214.290578371576,37321.733492656975,40400.90094219678,43521.83730981516,46776.93751722307,50572.69536010455,55059.68281138166,60332.615960808595,66378.70574008033,73112.11719861883,80029.87160678291,87147.57433401907,95616.31059610237,104975.36562476335,115471.17322413705,127072.06216911644,140177.87493937358,153474.8105685772,166819.46480540867,181921.15106459404,198397.7013031842,216402.10304262815,236246.59811160786,258700.45285614027,280746.1527548622,302759.389816502,327312.73261560174,354631.6847366151,384064.0382692542,415450.84748505394,448054.5183576318,479110.7667562112,508184.61401273817,537971.2387037014,568689.2275372959,598942.360238895,628929.361701997,660546.1882280909,690321.1773274954,717024.9763338612,742540.5218286824,767128.4260919462,790851.3167331758,813552.9586980263,834283.5055177478,853206.072898008,870480.56806976,886256.7265800117,900670.6232067895,913845.7580730264,925894.1712755647,936917.4933529393,947007.9085677154,956249.0347816624,964716.7253450218,972479.7986727133,979600.7010991381,986136.1084146308,992137.4712347876,997651.5090630222,1002720.6575942157,1007383.4734861825,1011675.0005055515,1015627.1006423741,1019268.7534880632,1022626.3268871671,1025723.8216068243,1028583.0925193388,1031224.0485633806,1033664.8335375419,1035921.9895857209,1038010.6050562337
95CI-down,250.0,289.77100049,333.4271105627226,388.9276977044155,458.23125252710815,533.809293654627,615.3335872502895,718.5472330982946,846.0465674733402,1002.131144011335,1186.8323531296733,1407.7236076609563,1648.808496267796,1909.249922105784,2231.5775654187805,2620.28231078948,3073.516297730577,3604.0206627050316,4221.736219650047,4880.908742372039,5616.820323690294,6433.720323636775,7294.102918157272,9456.784651927355,11299.285828215257,12918.543772040553,14412.897390476113,15838.787842584594,17221.110033240355,18590.714121181038,19975.558673007097,21413.28576476439,23067.561878739576,25003.726454955828,27264.33696966755,29848.03082984589,32722.74855004851,35689.26124094701,38749.97706576623,42360.127294508864,46347.4984104627,50812.712291736156,55748.14192631628,61317.13354990377,67002.999780401,72742.00825164748,79215.93039603079,86288.05176155729,94028.67177998344,102574.21849619673,112250.05640561966,121840.23328600015,131482.72862494164,142235.0235951601,154217.55415914973,167180.13894709735,181066.8502103255,195578.77783404166,209548.0847016935,222764.8266848117,236364.81869864234,250458.4971919116,264451.9252490572,278424.5020016074,293213.3801831787,307294.71389358933,320092.8424163658,332435.2942702255,344440.4786457698,356136.4381337887,367447.1573995038,377917.1372107753,387605.5892807599,396573.43075341586,404879.05330732936,412576.0375752114,419713.44590810785,426336.1753442206,432485.30491636175,438198.41976130434,443509.911309155,448451.25415703596,453051.2606431208,457336.3143204911,461330.5836303519,465056.21711807494,468533.5215384732,471781.1241699099,474816.12060918513,477654.20925755595,480309.8136380666,482796.1936096449,485125.5464671436,487309.0988408507,489357.1902354942,491279.3489784481,493084.36128037365,494780.3340492708,496374.75204102887
