street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.78198460621957,340.08333451217044,401.2161967822323,478.5794098814782,563.4323624230003,655.5378049681751,774.1110455815766,922.5381139556033,1106.5011026648378,1326.5317074435882,1592.8085575434295,1885.4315870750715,2203.8519959462733,2604.462444063742,3093.9055249860326,3670.7795714655444,4353.667010518096,5157.683962523554,6020.8226540609785,6993.988013948498,8084.475846446769,10125.0,12827.600060145716,15207.54437022875,17324.3880757297,19300.060366011494,21201.7812136746,23056.602424715948,24901.1352462312,26768.52632040398,28704.240256628294,30909.65140750546,33455.64603324746,36383.708404037105,39681.42044330708,43300.67116809223,47002.79529935195,50786.44132310559,55153.11152562815,59899.79381902091,65117.070847698844,70777.78974838878,77027.6694596271,83323.02289418278,89587.59410291493,96467.20094371142,103815.43928598806,111670.01611982276,120109.7274294706,129406.50642296109,138481.47077669876,147446.43145587092,157153.36109224608,167690.4318908104,178823.39114477145,190469.5118670958,202314.2805303374,213522.11589064007,223932.26335404915,234326.0619824454,244804.44772061013,254947.95433297637,264824.2085916268,274956.9568872589,284439.43636535184,292922.5482540023,300882.1898631799,308423.5688285178,315582.39845669223,322337.4004367569,328450.6254782599,333975.60748622287,338970.74410275323,343489.7230155653,347580.7027719796,351286.7929541799,354646.58368043124,357694.6293062335,360461.8811966313,362976.0738892132,365262.06946851173,367342.16459664906,369236.364208486,370962.62547064974,372537.07523058145,373974.20384305273,375287.0379552446,376487.2945550932,377585.51833886607,378591.2042305252,379512.90668517584,380358.33722968237,381134.4515333834,381847.52715890657,382503.233015664,383106.6914251199,383662.53360591945,384174.94929714577
95CI-up,250.0,295.57673241,346.32120312664966,413.1573379599494,499.1167996797071,594.1258088066054,698.2306577295429,835.6339147940315,1011.1802566995971,1233.3351440344663,1504.4347749199694,1840.5706672799809,2216.131970093036,2632.792182626474,3179.2129964001692,3870.6691314766376,4713.341840519787,5750.5739519882745,7024.572446977948,8432.93286609296,10097.161010853848,12052.859770756135,14201.810867900045,19508.750134123613,23867.99740496675,27561.945672733287,30876.069217834727,33974.758098836064,36936.63479045277,39841.720217201546,42756.09977970517,45760.16838756412,49179.51795714014,53125.36700197871,57660.367829539406,62760.58542461707,68345.88055540575,74034.9395809703,79828.11211960917,86517.90929786107,93772.1342222634,101726.88337966811,110331.35129489217,119804.56829680548,129293.13874459942,138682.38766056267,148965.0404901919,159902.3269545573,171541.01897956847,183987.90782058542,197638.7949232285,210867.79746649828,223850.67155235034,237845.96094480774,252966.74065974218,268855.1447327598,285380.94122340326,302079.4622026627,317757.9867000339,332206.03525943274,346541.0932540429,360905.18537905545,374713.16184372705,388068.42641367187,401697.158429043,414359.4218857774,425597.8763908386,436072.4491974098,445932.6331625579,455233.72144695144,463955.0234684124,471790.28260395146,478821.64237084327,485134.80188654165,490807.64626472694,495909.38520741643,500501.4281786137,504638.27686472365,508368.32599106815,511734.5706544874,514775.2300601215,517524.2975110581,520012.0254564003,522265.35336736985,524308.2852836819,526162.2230525466,527846.2605593242,529377.4436112355,530770.9995737914,532040.5403650248,533198.2419773958,534255.0033144627,535220.5867928863,536103.7428645998,536912.3203541483,537653.3642779753,538333.2026120055,538957.5232978552,539531.442623441
95CI-down,250.0,289.77100049,333.4271105627226,388.9276977044155,458.23125252710815,533.809293654627,615.3335872502895,718.5472330982946,846.0465674733402,1002.131144011335,1186.8323531296733,1407.7236076609563,1648.808496267796,1909.249922105784,2231.5775654187805,2620.28231078948,3073.516297730577,3604.0206627050316,4221.736219650047,4880.908742372039,5616.820323690294,6433.720323636775,7294.102918157272,9456.784651927355,11299.285828215257,12901.973141619881,14363.092630931773,15740.679921644489,17062.8382048366,18360.16132374982,19658.990892876733,20992.124621156687,22490.91486826618,24204.12530223892,26160.69106020075,28354.079039442346,30753.969092950814,33208.84662065243,35715.833109660816,38588.739181039804,41702.3032853966,45112.23014589085,48800.9945396435,52857.92105231504,56945.79865181522,61013.827444270115,65457.08835110903,70188.1368093976,75229.72576782499,80629.33957147902,86552.75747467086,92344.19676296151,98065.78426650113,104231.84230410264,110900.40357477199,117931.91533942378,125275.4141557169,132739.49144556376,139819.7535663386,146414.10978688925,152987.76961109223,159605.32177400088,166017.1456173714,172261.8701390713,178653.29015411294,184651.1979472887,190042.0157765016,195107.09369053223,199911.2200036678,204476.7819757482,208791.33480842935,212711.47310763248,216267.72869943382,219494.92243555083,222425.3314890088,225088.03335620617,227509.15342584916,229712.16224504457,231718.1503980071,233546.0756547138,235212.98439468467,236734.20985554808,238123.54959100252,239393.42429649032,240555.01994633165,241618.41499023465,242592.69417942528,243486.05043177397,244305.8759998496,245058.84407453207,245750.98183844163,246387.73587687814,246974.03075814687,247514.32150909715,248012.64063451273,248472.6402598105,248897.62991456903,249290.6104189892,249654.30428584485
