street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.78198460621957,340.08333451217044,401.2161967822323,478.5794098814782,563.4323624230003,655.5378049681751,774.1110455815766,922.5381139556033,1106.5011026648378,1326.5317074435882,1592.8085575434295,1885.4315870750715,2203.8519959462733,2604.462444063742,3093.9055249860326,3670.7795714655444,4353.667010518096,5157.683962523554,6020.8226540609785,6993.988013948498,8084.475846446769,10125.0,12827.600060145716,15207.54437022875,17225.131894005466,19008.269666710625,20637.15703354685,22158.377854152073,23610.088848804055,25020.34681686993,26415.336699288848,27865.696027050097,29389.270595322243,30992.40517754249,32663.199865652852,34379.59959973229,36077.05046121905,37747.769425266604,39483.828293053724,41239.00404604611,43014.423787134794,44792.54896840168,46579.84631324915,48292.945467691396,49912.55905899499,51501.31087778421,53044.05512954908,54537.96681442088,55975.710070367444,57384.23538820651,58685.108634875054,59888.05649987759,61041.17225281896,62156.53716596738,63221.480742975735,64229.74801228855,65153.92216995162,65974.90234649592,66690.5749898742,67328.13581875317,67902.10368529276,68407.09038184005,68853.24657464388,69256.80459958574,69610.09756038737,69911.1941922577,70169.75064228657,70393.42214556078,70587.50877130663,70755.93615598262,70898.91397747163,71020.04636689194,71122.80505924478,71210.14321845703,71284.52656692173,71348.00946826045,71402.30493121647,71448.84326225417,71488.82047197311,71523.2381543214,71552.9363634764,71578.62074941794,71600.88498285624,71620.22931080719,71637.07593002342,71651.78174024248,71664.6489373345,71675.9338234709,71685.85414380004,71694.59520391369,71702.31497727791,71709.14837489933,71715.21081927062,71720.60123985512,71725.40458702344,71729.69394463209,71733.53230767456,71736.974080101
95CI-up,250.0,295.57673241,346.32120312664966,413.1573379599494,499.1167996797071,594.1258088066054,698.2306577295429,835.6339147940315,1011.1802566995971,1233.3351440344663,1504.4347749199694,1840.5706672799809,2216.131970093036,2632.792182626474,3179.2129964001692,3870.6691314766376,4713.341840519787,5750.5739519882745,7024.572446977948,8432.93286609296,10097.161010853848,12052.859770756135,14201.810867900045,19508.750134123613,23867.99740496675,27420.52465146073,30452.370339843746,33144.07301436671,35603.49822852785,37912.78108672347,40130.198584852755,42306.093998640434,44558.7760153301,46918.81744819717,49397.17475862768,51974.99645156114,54617.18081850361,57221.05688020409,59775.69351615666,62428.56675466518,65104.92380848323,67806.36602372743,70504.8783538919,73210.61688944421,75792.47844674304,78221.86546945927,80597.86990082158,82896.80356676917,85114.53401078348,87239.97558967756,89314.94782351881,91219.87632633602,92971.38028616662,94643.36073954852,96254.22699127877,97785.15625780595,99227.32141170978,100540.69202612036,101698.62166284236,102699.77899363879,103585.1485774132,104376.73080885518,105067.75643270706,105673.67929771272,106218.13201067621,106691.13385486581,107090.86115880891,107431.33656438439,107723.61276530528,107975.35771852043,108192.25952857772,108374.98535107916,108528.65526917318,108658.11105946658,108767.42534489809,108859.96431207129,108938.5052479548,109005.34190189755,109062.3716284473,109111.16653452461,109153.03149081283,109189.05147307337,109220.13024497683,109247.02200871453,109270.35733722716,109290.6644504484,109308.38669567816,109323.89692930908,109337.50936579294,109349.48935371521,109360.061453149,109369.41611911087,109377.71523975027,109385.09673232105,109391.67836296129,109397.56092620252,109402.8308956203,109407.56263706129,109411.82025958008
95CI-down,250.0,289.77100049,333.4271105627226,388.9276977044155,458.23125252710815,533.809293654627,615.3335872502895,718.5472330982946,846.0465674733402,1002.131144011335,1186.8323531296733,1407.7236076609563,1648.808496267796,1909.249922105784,2231.5775654187805,2620.28231078948,3073.516297730577,3604.0206627050316,4221.736219650047,4880.908742372039,5616.820323690294,6433.720323636775,7294.102918157272,9456.784651927355,11299.285828215257,12844.272874041466,14190.006213801189,15400.414061518175,16514.77591264142,17564.36639193982,18572.257312246296,19559.04872787988,20573.01260770026,21628.294228420953,22730.946441585118,23874.66844098724,25046.059073823944,26203.977383725705,27343.18916798918,28522.484872441586,29712.788071418272,30914.777404689696,32117.21701041756,33324.05530032494,34482.18717085852,35578.76669569047,36653.03096817289,37695.56407718132,38704.60035080428,39675.51408955692,40625.33712701786,41504.76584563534,42319.56482545545,43099.95369212505,43853.87065322289,44573.626745253205,45255.3908666639,45881.92234760265,46441.04023946642,46931.21543544574,47369.502257596345,47765.21194195822,48115.08772038356,48425.60440048259,48707.199472552296,48955.08964540155,49168.01062249622,49352.14866687135,49512.47989128603,49652.48861676898,49774.7719143947,49879.4779601981,49968.971623228965,50045.557536331195,50111.21470234342,50167.60990568317,50216.14371970215,50257.99393091294,50294.15231791415,50325.45525447495,50352.60911544648,50376.211381245754,50396.768190014875,50414.708954329675,50430.39854941975,50444.14748978283,50456.22043738734,50466.84332433904,50476.20932346154,50484.483859690015,50491.80882186845,50498.30610714787,50504.080607626376,50509.22273027652,50513.81052585655,50517.91148981766,50521.58408772371,50524.87904900688,50527.84046567048
