street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.7819846062196,340.08333451217044,401.33464169359115,479.06930787098383,564.5160634978245,657.5038387510355,777.8358843516171,929.1814984516225,1117.6525799228828,1344.089278058288,1619.418627813969,1923.0608774381028,2254.731352527729,2674.8071767019683,3191.1096615427277,3802.8347688590898,4531.016450791493,5393.187897293257,6322.409647328119,7375.635819951403,8562.403809746735,10125.0,12827.600060145716,15207.54437022875,17295.9873391573,19146.485803709227,20805.523253678184,22345.396413698785,23813.03104891959,25237.86762604907,26634.166290211597,28019.16375086606,29396.968769886065,30766.58997492844,32136.08375894871,33500.80577005918,34855.64569324182,36185.813188162305,37495.372994152334,38780.41490512051,40037.747210961796,41262.657510716446,42449.70481171821,43589.65372131741,44678.56451358262,45717.71226930157,46697.925071724894,47617.66483857943,48473.33478914196,49276.28081859384,50020.37598293671,50710.328651537995,51350.132349077496,51945.31373562145,52496.65756011548,53007.28920134828,53466.40159939806,53876.4561785924,54236.1560484012,54549.95675373348,54825.01796954463,55062.60262292927,55268.67834951541,55448.7041950812,55605.23024344551,55739.341818254485,55853.02708862545,55949.39405128966,56031.19111182062,56100.87694193742,56159.48356716469,56208.55831857227,56249.62537262775,56284.02713237013,56312.89792561804,56337.18045698584,56357.65312704365,56374.95736478403,56389.62171738814,56402.082111121905,56412.69856881945,56421.76889604265,56429.539853511546,56436.21627192582,56441.96849132649,56446.9384385564,56451.24459786133,56454.9860813745,56458.24596691798,56461.09403874651,56463.589041172236,56465.7805342757,56467.71042416254,56469.41422669237,56470.92211265576,56472.259773506754,56473.44913956773,56474.50897678498
95CI-up,250.0,295.57673241,346.32120312664966,413.2920850517882,499.6760569542732,595.3659215637316,700.4900361909222,839.9629931706392,1018.9894446301068,1246.5999662773409,1525.5754570744753,1873.0638319455338,2262.64754469667,2696.4847934508143,3269.108583569709,3997.826522243395,4890.240594851279,5994.35521490521,7357.467741195789,8869.78131256787,10665.455757616872,12786.285861438584,15126.279411682917,20924.75371333117,25705.224056983014,29720.436808378654,33162.61558381807,36170.52250789198,38905.86882749173,41473.1874033733,43938.18170332891,46334.69021765116,48698.67146148064,51040.72953542875,53361.271401755745,55675.955351983364,57977.384810778465,60257.179330325,62489.88738636082,64683.312782876055,66830.99414502781,68927.71007583861,70965.57472579904,72935.48315107486,74821.8113392648,76618.26556111954,78327.55747021321,79934.33512278438,81436.57577471073,82828.69520745246,84130.69917356012,85332.49933811945,86442.57434083111,87468.06521602545,88418.62025236673,89295.81038394022,90105.12134110605,90828.81746276536,91471.50043298598,92031.52988376662,92516.76052549358,92939.33690081791,93301.6863192488,93613.78896834864,93884.66349744226,94118.59069097499,94317.51119714974,94484.77664269987,94625.43538593578,94743.90407001431,94844.08439744699,94927.67273083294,94997.11433220652,95054.78086417326,95102.73669978301,95142.70764283261,95176.11326019226,95204.11397156244,95227.656627497,95247.51396228975,95264.31733247008,95278.58341475789,95290.73582430175,95301.12257599866,95310.03018262802,95317.69504426279,95324.31265912294,95330.04508219012,95335.02697345118,95339.37050974224,95343.16937983579,95346.50203900156,95349.43436459194,95352.02182647955,95354.31126399111,95356.34234321651,95358.14875432335,95359.75919707034,95361.19819351919
95CI-down,250.0,289.77100049,333.4271105627226,389.0306686241491,458.65642592543674,534.748730109373,617.0339904074028,721.7477405480168,851.7174391674995,1011.5873335607117,1201.6249103219027,1429.985489955596,1680.1068553361372,1951.334458138956,2289.2606742463945,2699.2394677743287,3179.8130708365593,3745.4793874614784,4407.8712338457935,5117.512546581469,5913.9608121870115,6802.961250286044,7743.479265425089,10114.390578689916,12143.332788241643,13894.79843393639,15427.842121345357,16788.473116535602,18036.462025971046,19211.81887701101,20340.636988493927,21436.984536787873,22516.040252455496,23582.946197011566,24638.598182126974,25689.89055458829,26734.387000024828,27769.028424260436,28783.63556335597,29781.271539247147,30759.307783264794,31715.561078009585,32646.724306851796,33548.933195427664,34415.5916945765,35243.819992489916,36034.453832765495,36780.9607471252,37482.17932675572,38135.5141652661,38748.97404593012,39318.294632239624,39846.8347285468,40337.4929838967,40794.28036772401,41217.8720741562,41610.58465492872,41964.84383266524,42282.38306423769,42562.29407357344,42807.74555190815,43023.872591903346,43211.6494490849,43375.39925468188,43519.11609745644,43644.72191144026,43753.06677496663,43845.63339250943,43924.71834596057,43992.37005405943,44050.43631785036,44099.712650666384,44141.371785189614,44176.574260063404,44206.35056394249,44231.57951071623,44252.998501892835,44271.2223904331,44286.76283951175,44300.04563824737,44311.4254328004,44321.19800497731,44329.610421193065,44336.86939523152,44343.148174373644,44348.592211955554,44353.32384456486,44357.44615304953,44361.04615387441,44364.197440524316,44366.96237273949,44369.39389352646,44371.53703936354,44373.43019719701,44375.106152189066,44376.59296232004,44377.914689530175,44379.09201183966,44380.14273659158
