street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.7819846062196,340.08333451217044,401.1387818074879,478.26020644557616,562.7278292119462,654.2627854678356,771.7054842981199,918.2649475538518,1099.3556041936704,1315.3213524165285,1575.8788841036967,1861.5631706681002,2171.6710974079083,2560.1456752742706,3032.931430448764,3588.2908705420996,4243.35285364455,5011.819186922568,5834.70275612741,6759.330721741464,7791.739736665784,10125.0,12827.600060145716,15207.544370228752,17289.500252139616,19123.388727752787,20753.355188978036,22247.067673297188,23647.327547382705,24979.838025286746,26256.343584144106,27490.87468156969,28685.11226627182,29838.433082974836,30956.23176896876,32034.17888983506,33067.788263189985,34046.93452809361,34974.97678460054,35849.958509818556,36670.247948133816,37434.0941293393,38140.3468588658,38785.43206065013,39369.209463938416,39895.119402308024,40364.52618020646,40780.92599569981,41145.93445161784,41469.56148826762,41752.13968480125,41998.934144058316,42214.575018751275,42404.08071816051,42569.79369462784,42714.353546614104,42836.47434370353,42939.252124666185,43024.5396773225,43095.245963817135,43154.3095818812,43203.08748988977,43243.64516231895,43277.674014261785,43306.12280416949,43329.660238611425,43349.06815016901,43365.16060739412,43378.55628231865,43389.757345070684,43399.04430571024,43406.76634043315,43413.210421212534,43418.60800076326,43423.145950972386,43426.975515157785,43430.21941565657,43432.97749531561,43435.33120323578,43437.34716836863,43439.08005192824,43440.57482856586,43441.86861426204,43442.99213389129,43443.97090184163,43444.8261737209,43445.57571511992,43446.23442391022,43446.814835068755,43447.32753111266,43447.78147655073,43448.18429105507,43448.54247311676,43448.861583612925,43449.14639685393,43449.40102519576,43449.62902211989,43449.83346773568
95CI-up,250.0,295.57673241,346.32120312664966,413.06926796528353,498.7523998115315,593.3195709282453,696.7653449215802,832.8379386826031,1006.1565550635373,1224.8336878691516,1490.9326926282372,1819.8903142654096,2186.6134387019306,2592.4859542734307,3122.547065985432,3790.85308727693,4602.751980611421,5598.788298481175,6818.138734989885,8162.951840910605,9747.163168553832,11602.778437599296,13636.357776383493,18647.44825065377,22754.13356765884,26182.648668671573,29099.5462221287,31623.593704696214,33887.633024025876,35975.84913949982,37939.49141476558,39804.23035157732,41596.31591296032,43321.49399924628,44980.97071536518,46584.31624993398,48125.94787424894,49599.86896679991,50991.56181101011,52306.7001976275,53542.823359049566,54697.918115872075,55769.77878693058,56757.09617605301,57654.99473765501,58463.70903663686,59188.69680342879,59832.3414824538,60400.10940374056,60894.68776601827,61330.81761883872,61709.1973738459,62037.57417857416,62322.70392937455,62571.811107079244,62788.30027764878,62975.96103625702,63133.161251842095,63264.3251005234,63372.14187720492,63460.68571641942,63533.998617022386,63593.98132480957,63643.420927587336,63684.57163022947,63718.703565292475,63746.71439905877,63769.62917924182,63788.49369528349,63804.095278479595,63817.065583003925,63827.760126352085,63836.610137655516,63843.96602976071,63850.107503831015,63855.25816046478,63859.59727016048,63863.26900490435,63866.38967954783,63869.0534433489,63871.3367629288,63873.301960928395,63875.000015405414,63876.47277935605,63877.75474448872,63878.87444610091,63879.855584767225,63880.717924127326,63881.4780112894,63882.14975640951,63882.74490023532,63883.27339232425,63883.743697884864,63884.163047453054,63884.53764067762,63884.87281317674,63885.173173602634,63885.4427166099,63885.684916282604
95CI-down,250.0,289.77100049,333.4271105627226,388.86039644968764,457.95422323912896,533.1985568810081,614.2308558877568,716.4803617046141,842.3991883256857,996.0725805819377,1177.3887987124908,1393.5628088977721,1628.9598882495388,1882.6375541285329,2195.245081135777,2570.764232486936,3007.1319834900437,3516.051344363217,4106.477481970395,4734.931808098746,5434.173705045106,6207.618399803568,7019.902236623388,9058.001553286149,10789.463754514742,12273.995488460325,13563.123766010263,14696.276121421906,15722.079346314777,16672.42706265702,17567.459318836107,18417.744684934773,19234.253240624388,20019.901077799987,20775.664587355786,21505.749603690187,22208.267610410938,22880.99948190956,23518.157934039955,24121.93810093771,24691.317297197667,25225.42186456537,25723.275289063437,26184.240332717138,26606.20406621238,26989.097632085344,27335.01796405265,27644.83286437773,27920.698482626696,28163.64755300712,28379.7934309512,28569.4381221361,28735.849935806993,28881.928829324534,29010.82244421584,29124.05097411236,29223.307357985883,29307.85294197051,29379.624596983533,29439.796887999604,29490.206093903184,29532.724482386893,29568.23333056316,29598.069854426078,29623.343348326693,29644.68693111379,29662.549460601254,29677.455111993815,29689.954853325547,29700.473252947893,29709.35941991098,29716.810633885936,29723.073636621317,29728.354006260433,29732.81976160754,29736.608343973625,29739.832436103563,29742.58464237516,29744.94125066919,29746.96526145871,29748.70883157373,29750.215249563116,29751.52053551761,29752.654739249603,29753.64299574133,29754.506384913693,29755.262633363207,29755.926688243035,29756.511187517113,29757.02684607507,29757.482773408487,29757.8867355193,29758.245371303197,29758.564371701686,29758.848628349842,29759.10235718448,29759.329201460154,29759.532317797923,29759.714448226754
