street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.78198460621957,340.08333451217044,401.2161967822323,478.5794098814782,563.4323624230003,655.5378049681751,774.1110455815766,922.5381139556033,1106.5011026648378,1326.5317074435882,1592.8085575434295,1885.4315870750715,2203.8519959462733,2604.462444063742,3093.9055249860326,3670.7795714655444,4353.667010518096,5157.683962523554,6020.8226540609785,6993.988013948498,8084.475846446769,9239.85161007886,10411.800902775843,11554.061838021167,12681.45361455159,13807.376878636876,14938.114040185754,16072.613421340979,17217.706535623376,18382.783138748397,19585.220545639364,20914.012835377478,22420.199390640417,24142.898405115924,26094.370717152735,28264.636402731045,30546.596672651733,36592.60190419515,42686.10462825345,47563.064706075085,51592.15200928046,55011.255146236144,57973.582920354325,60570.06534551841,62864.73905410986,64908.53811927437,66726.21780993397,68342.27981453143,69769.47434801029,71045.58715846177,72172.68986436237,73169.4695109075,74051.87199519221,74837.25102624526,75533.26081655652,76149.1129690426,76677.09004964652,77127.22580908489,77504.83085223039,77820.59511893315,78086.329608701,78307.20140994502,78491.81541302019,78647.44116906881,78778.1664619687,78886.71765164344,78976.33863379563,79050.62916246722,79112.43573134972,79164.09649267214,79206.8944183115,79242.38188678875,79271.89976532412,79296.54277437482,79317.1953618756,79334.57169994092,79349.24948513432,79361.69712154212,79372.2953705681,79381.35457802792,79389.12839767893,79395.82474163687,79401.61453353273,79406.63871807224,79411.01388477128,79414.83678842479,79418.18798980446,79421.13479363684,79423.73362433878,79426.03195113681,79428.06985141129,79429.88128307898,79431.49512254698,79432.93601343999,79434.22506230004,79435.3804102949,79436.41770426242,79437.35048586257
95CI-up,250.0,295.57673241,346.32120312664966,413.1573379599494,499.1167996797071,594.1258088066054,698.2306577295429,835.6339147940315,1011.1802566995971,1233.3351440344663,1504.4347749199694,1840.5706672799809,2216.131970093036,2632.792182626474,3179.2129964001692,3870.6691314766376,4713.341840519787,5750.5739519882745,7024.572446977948,8432.93286609296,10097.161010853848,12052.859770756135,14201.810867900045,16444.776208231102,18672.91277924099,20932.863735891886,23267.316758186495,25698.84716218124,28228.125436578477,30881.79652931904,33697.05220597642,36742.39379110456,40356.56252746194,44757.072007613155,50141.58808334051,56624.00494765808,64237.780456233406,72555.34835886132,93064.98263292875,112369.36529389759,127509.11049229537,139745.6501332542,149900.15694260492,158507.77332105194,165897.53162421234,172301.8727354703,177901.53162159864,182795.78837398844,187075.73437635324,190795.72261333867,194071.14936508893,196921.0896302181,199404.7548899456,201571.97821180266,203474.04666261905,205136.57571880505,206587.6817851853,207814.08699850732,208844.49067026324,209695.85280125626,210396.84147711092,210977.66757687266,211452.89045905866,211843.88835990883,212168.40108634712,212436.81368113097,212656.2616162693,212834.63737616193,212980.2373680589,213099.54817497806,213197.80626114574,213278.02119599277,213343.58510079587,213397.36401708348,213441.66030846958,213478.30627374345,213508.75975873816,213534.1829388328,213555.50464338931,213573.46926768764,213588.67513789216,213601.60464069966,213612.64792562113,213622.12158530878,213630.28340609276,213637.34403837682,213643.47624881472,213648.8222707133,213653.4996562185,213657.60594611394,213661.22240478924,213664.41701472885,213667.24688334088,213669.76018248987,213671.99771568563,213673.9941879642,213675.77923786038,213677.37827857237,213678.81318574052
95CI-down,250.0,289.77100049,333.4271105627226,388.9276977044155,458.23125252710815,533.809293654627,615.3335872502895,718.5472330982946,846.0465674733402,1002.131144011335,1186.8323531296733,1407.7236076609563,1648.808496267796,1909.249922105784,2231.5775654187805,2620.28231078948,3073.516297730577,3604.0206627050316,4221.736219650047,4880.908742372039,5616.820323690294,6433.720323636775,7294.102918157272,8163.811320720535,9010.644345374589,9844.437204647596,10674.146140314948,11503.964164611878,12333.177037579462,13166.353906006785,14009.759679686602,14874.929729502635,15820.648921938046,16880.44729143374,18079.560113909538,19425.13342680301,20909.42943769353,22462.427001933156,26503.926138008443,30623.049685659702,33968.348874143914,36764.41284544318,39158.16766468639,41245.66517356371,43084.74761337635,44716.84681680868,46175.42637881095,47477.14475142755,48638.50012235089,49668.30391838106,50591.76518155757,51410.71225425266,52137.80666071317,52783.930462565346,53360.92351481011,53874.18654086916,54330.12595785822,54723.72309702245,55061.77347308064,55347.90064139891,55589.390211633625,55794.368517641764,55966.441349023684,56111.619598941485,56235.041325177874,56339.63879901997,56427.37960279942,56500.603178683545,56561.927336833854,56613.44772919556,56656.90731603057,56693.27270879005,56723.719987416276,56749.27712696966,56770.79409565522,56788.96640364901,56804.36279193407,56817.44906955367,56828.60754969382,56838.15272883962,56846.34392143893,56853.39545273658,56859.48489524572,56864.75973612171,56869.34278407129,56873.33656202862,56876.826882349735,56879.88576199892,56882.573803969804,56884.94214631338,56887.03406030451,56888.88626342683,56890.53000016937,56891.991933460136,56893.29488139911,56894.45842738968,56895.499426483206,56896.43242648947,56897.27001896385
