street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.78198460621957,340.08333451217044,401.43115236210565,479.46984035756066,565.4042503658598,659.1195234862583,780.9110663258898,934.690496879453,1126.9387934893853,1358.767331980845,1641.7521769149707,1954.7473354663007,2297.7104833419394,2734.490211551632,3273.976128293773,3915.9345412663097,4683.620243458178,5596.786910671232,6584.182039229332,7708.258269827515,8980.701254302297,10125.0,12827.600060145716,15207.54437022875,17299.1838747892,19157.978037277495,20831.740527031892,22395.369676161794,23898.267690069853,25372.30569069387,26833.67169164491,28302.064452790273,29783.88373507377,31278.82298545554,32797.66679260643,34336.90100057892,35892.55888777622,37448.413337026264,39010.69015828904,40576.06093380425,42142.531148704205,43705.63653329489,45259.01702252977,46791.988030740875,48300.86399811142,49788.27870236757,51236.14188885173,52639.50578531844,53992.300475630895,55304.74148692511,56565.81077145243,57779.14364459996,58946.85861805605,60072.147457391424,61153.19750734545,62193.79136344696,63171.14593868002,64083.84195633267,64922.327296765565,65688.46212500698,66391.10200824628,67026.59918148888,67603.69344667127,68130.65013474705,68609.65625189865,69038.7384208429,69418.4092921218,69753.33424113406,70048.70599740006,70310.09032254029,70537.97703944049,70735.08233278134,70904.86341688097,71050.83073057217,71176.25077298349,71284.03792972914,71376.73526007847,71456.53480603555,71525.31325563908,71584.67142460615,71635.9723127641,71680.37559534349,71718.86790837944,71752.28898196733,71781.35396962335,71806.67242131804,71828.76435519879,71848.07385029827,71864.98053509537,71879.80929679285,71892.83848904232,71904.30687370307,71914.4194955787,71923.35265771381,71931.25813824048,71938.26676732696,71944.49146391355,71950.02981607287
95CI-up,250.0,295.57673241,346.32120312664966,413.40187897847176,500.1332910840706,596.3822756998933,702.3467189004874,843.5367650699901,1025.4642361964513,1257.6434662615168,1543.243299207993,1900.3237033041848,2301.7971155542114,2750.2566571671005,3345.3311680766246,4106.147996093833,5041.6098021308235,6203.889205652794,7644.876331384214,9248.34787714854,11159.824566836509,13426.834943615599,15936.617418229702,22173.56167636655,27331.385369263502,31677.109524992673,35417.34408825266,38702.295961640964,41710.830998027624,44560.045479713706,47325.14094619654,50045.98591177813,52765.89921537694,55500.42605600108,58251.010787049956,61039.591564910435,63860.026224906236,66705.14655538247,69544.36481931998,72390.06605828217,75236.11158065518,78078.87251881766,80910.01105862572,83717.66740238779,86481.940935926,89196.29398750958,91866.0083489643,94457.46097962685,96962.04767002877,99369.07320673685,101698.19148325376,103929.31192699722,106069.71367725577,108123.72036175363,110097.57303773634,111988.24675992614,113802.9652779021,115500.50071602648,117079.06980946932,118522.18407057831,119834.1493853295,121031.70733702392,122109.0168942547,123082.34983282254,123966.89407988178,124766.93911525437,125479.49542955348,126106.01637211925,126655.16651333455,127136.39615908703,127559.64649610753,127926.1300796448,128240.8345936823,128509.93141510901,128739.59492716064,128935.5064639601,129102.68545562825,129245.47185238129,129367.57371787755,129472.13844110472,129561.82811045926,129638.8904891661,129705.22233269218,129762.42429878208,129811.84782521916,129854.63479582175,129891.75093599458,129924.01385228346,129952.11654309164,129976.64710206438,129998.10523103371,130016.91608397932,130033.44187990228,130047.99165096444,130060.8294317704,130072.18114492671,130082.24039561802,130091.17335260287,130099.12286361434
95CI-down,250.0,289.77100049,333.4271105627226,389.11457085504316,459.00404266406633,535.5186898747332,618.4314083443358,724.3901370445235,856.420336002205,1019.46275691812,1213.9933971171288,1448.6733018053624,1706.4682236825831,1986.8930635759616,2338.21249911338,2766.565942370067,3270.8743714917464,3867.232869798179,4568.835937012738,5322.946313401638,6173.017740398905,7126.239627931323,8138.4626311524735,10696.364700242171,12893.584372060592,14797.032566792623,16469.99831495233,17962.29836792259,19340.42952843416,20649.492840421,21919.54988038056,23167.272380258957,24411.048250135365,25658.23184166552,26910.329054927828,28176.989958010847,29456.46007615431,30746.314369621457,32034.35406080138,33325.59121123929,34617.61760120632,35908.98204059396,37196.27214726326,38474.555640379695,39735.50043366375,40976.12487623963,42198.348035076866,43388.14832173262,44541.52982149059,45653.658650643,46732.27245505883,47768.89714066825,48766.25894999506,49725.98926134854,50650.58218325717,51538.718009947675,52393.35163930406,53197.07613984729,53948.67731826863,54640.753132013604,55274.613784466834,55857.00368692102,56385.18885824907,56865.89285901767,57305.55878694066,57706.01462763837,58065.86662924372,58385.57535714453,58668.78236463605,58919.56471341592,59142.31572559993,59337.51547332604,59507.3346330601,59654.51992873832,59781.86939666063,59892.00076337233,59987.26387217735,60069.722173748,60141.16566993949,60203.13662322486,60256.958936032344,60303.76695397405,60344.531879226204,60380.085179130736,60411.13894594654,60438.30341707834,60462.10196038607,60482.98384792094,60501.335125183185,60517.487852622515,60531.72796184452,60544.30193563835,60555.42249053891,60565.27341384822,60574.01368388216,60581.78098240707,60588.694691407865,60594.85845209049,60600.36235199408
