street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.7819846062196,340.08333451217044,401.1132953960496,478.1552903603755,562.4965343922659,653.8447417937762,770.918495329332,916.8699142511382,1097.02753242401,1311.67571676836,1570.383606091315,1853.8277894145563,2161.2573290237897,2545.834284000973,3013.2850781523803,3561.7703864555697,4207.964489644681,4965.130023653929,5775.240868199434,6684.50648633884,7698.581159009755,10125.0,12827.600060145716,15207.544370228752,17288.656115179976,19120.40540902984,20746.66806073848,22234.570893026103,23626.460865087574,24947.66079057761,26209.70690308869,27426.360606002814,28599.162927459856,29727.66594218766,30817.128048209215,31863.432394923857,32862.3549309545,33804.44565840715,34693.176275369384,35526.98052822075,36304.59575062853,37024.755215843674,37686.87211122819,38288.07804520828,38828.752924578985,39312.655033927556,39741.89869488056,40120.3243944803,40449.947478348186,40740.42627145949,40992.497580389,41211.311042344954,41401.36656681728,41567.43681379879,41711.83298776525,41837.07151548417,41942.28956616869,42030.41990149275,42103.26782863125,42163.4702593685,42213.61600846763,42254.9282134909,42289.206990225866,42317.91084478331,42341.862259535956,42361.65234890485,42377.96281792121,42391.48660072178,42402.74469738072,42412.15901977288,42419.96810512072,42426.46901889583,42431.901296328615,42436.45786452929,42440.29449414637,42443.53728394886,42446.288586187395,42448.63170669952,42450.63464044673,42452.35304627079,42453.83262048041,42455.110994516035,42456.21925515779,42457.183164825256,42458.024143153576,42458.760058203974,42459.40586559454,42459.97412591482,42460.47542454567,42460.91871307848,42461.31158763401,42461.66051629607,42461.97102542988,42462.24785271229,42462.4950731545,42462.716203167045,42462.91428673296,42463.091966970045
95CI-up,250.0,295.57673241,346.32120312664966,413.0402737283565,498.6326278408083,593.0548837255127,696.2849002835067,831.9231918637965,1004.5163855287715,1222.0635256780945,1486.5411103518124,1813.176265741205,2177.044654762285,2579.4392695293154,3104.2422957148665,3765.1268796363515,4567.182001723784,5550.071283707362,6752.021652965377,8076.634410336381,9635.465825160762,11459.40877360151,13456.546174730393,18374.35087809306,22401.556329402578,25761.17403878677,28616.726700095493,31084.658302275235,33294.554120043176,35328.37062809073,37235.85257808351,39041.905597502206,40771.8918636391,42431.26609498406,44021.492566432054,45551.7629582167,47016.937252658376,48411.537574414615,49722.33977792158,50955.06540762263,52107.87645285606,53179.339266573676,54167.996797668275,55073.37996588367,55891.72770715693,56624.007062359036,57276.0043627753,57851.111914859175,58355.14905044004,58791.29294410515,59173.442132801916,59502.83645754697,59786.87035205288,60031.95111368536,60244.78510691627,60428.64580106535,60587.05621950722,60718.984997276835,60828.509820396386,60918.171377060935,60991.56335950962,61052.15228741078,61101.603125957794,61142.27892577829,61176.0706605121,61204.04890254423,61226.98373440203,61245.742959034396,61261.191510205485,61273.973702138785,61284.60529768294,61293.379678475525,61300.65319918654,61306.71010545522,61311.777025712145,61316.03518239244,61319.6299420252,61322.67828576183,61325.274665809935,61327.49560655852,61329.40332744159,61331.04860190196,61332.47301864747,61333.710774297324,61334.790097894365,61335.734385630996,61336.563106996175,61337.29253024983,61337.93630478977,61338.50592992187,61339.0111332615,61339.46017708117,61339.86010707565,61340.21695499851,61340.53590425545,61340.82142567418,61341.077389201215,61341.307156113464,61341.513655414965
95CI-down,250.0,289.77100049,333.4271105627226,388.8382396580077,457.8631692469116,532.9980562680511,613.8693042576119,715.8041881601533,841.2084937938512,994.0987533649511,1174.317962527461,1388.9667151675974,1622.5279507975047,1874.026751479242,2183.513341294636,2554.8107571308205,2985.791452185386,3487.8343655240687,4069.58933748461,4688.30108794897,5375.9418715007705,6135.674641033093,6932.81394808609,8931.751878823829,10628.392001561831,12081.832601919234,13342.713814255483,14449.703689577655,15450.18664516372,16375.177934762769,17244.20452683769,18067.508590106067,18855.676201003087,19611.481538478325,20335.982022964297,21033.212264686783,21701.446766967685,22338.667212155102,22939.607779912112,23506.48853509477,24038.542273868294,24535.13628836985,24995.605587543276,25419.6650142173,25805.668959949824,26153.865776345054,26466.505784584075,26744.888459628528,26991.337827388397,27207.108113961887,27397.99018731322,27564.518839625947,27709.832520045387,27836.697882534412,27948.05518794259,28045.373715297166,28130.23822148622,28202.17345285401,28262.985016110022,28313.798272563265,28356.25346998802,28391.977132364627,28421.751686096395,28446.727453892872,28467.849118752416,28485.65849836819,28500.54721447009,28512.967185138783,28523.382686861416,28532.14782236008,28539.55316399348,28545.764875462206,28550.991067668507,28555.401976872578,28559.136561696723,28562.30851003186,28565.011060358007,28567.32086791709,28569.301111042714,28571.003991950936,28572.472754016853,28573.743312227652,28574.845573580078,28575.804508489804,28576.641021882664,28577.37266282796,28578.01420379813,28578.57811446301,28579.07495001307,28579.513670089167,28579.901901269383,28580.24615356197,28580.55199934972,28580.824221623145,28581.066937047184,28581.283698365696,28581.477579808907,28581.65124849138,28581.807024239864
