street,2020/01/01,2020/01/02,2020/01/03,2020/01/04,2020/01/05,2020/01/06,2020/01/07,2020/01/08,2020/01/09,2020/01/10,2020/01/11,2020/01/12,2020/01/13,2020/01/14,2020/01/15,2020/01/16,2020/01/17,2020/01/18,2020/01/19,2020/01/20,2020/01/21,2020/01/22,2020/01/23,2020/01/24,2020/01/25,2020/01/26,2020/01/27,2020/01/28,2020/01/29,2020/01/30,2020/01/31,2020/02/01,2020/02/02,2020/02/03,2020/02/04,2020/02/05,2020/02/06,2020/02/07,2020/02/08,2020/02/09,2020/02/10,2020/02/11,2020/02/12,2020/02/13,2020/02/14,2020/02/15,2020/02/16,2020/02/17,2020/02/18,2020/02/19,2020/02/20,2020/02/21,2020/02/22,2020/02/23,2020/02/24,2020/02/25,2020/02/26,2020/02/27,2020/02/28,2020/02/29,2020/03/01,2020/03/02,2020/03/03,2020/03/04,2020/03/05,2020/03/06,2020/03/07,2020/03/08,2020/03/09,2020/03/10,2020/03/11,2020/03/12,2020/03/13,2020/03/14,2020/03/15,2020/03/16,2020/03/17,2020/03/18,2020/03/19,2020/03/20,2020/03/21,2020/03/22,2020/03/23,2020/03/24,2020/03/25,2020/03/26,2020/03/27,2020/03/28,2020/03/29,2020/03/30,2020/03/31,2020/04/01,2020/04/02,2020/04/03,2020/04/04,2020/04/05,2020/04/06,2020/04/07,2020/04/08
武汉市,250.0,292.7819846062196,340.0833345121705,401.3067190542879,478.9536522594187,564.2599585714548,657.0386903931321,776.9529132566308,927.603764192003,1114.9995576144972,1339.9053559771612,1613.0670887397098,1914.0667589635523,2242.5542307356473,2657.9406291590276,3167.7567253991037,3771.047888800282,4488.243999050157,5336.279183731247,6249.411575042492,7283.102826456058,8446.324872707373,10125.0,12827.600060145716,15207.54437022875,17295.062511748645,19143.174526231025,20798.001285949056,22331.127315764887,23788.81874231812,25199.889314238233,26578.132434829437,27940.19080804922,29289.660080256464,30625.473644551537,31955.099172075545,33273.75479332964,34576.21861620621,35848.26214245118,37093.609047006066,38308.43948320037,39489.54905469439,40632.46506514466,41732.26179093429,42780.422838200466,43773.37958257058,44712.5246282319,45590.78849387934,46407.5948807834,47160.25473426339,47860.162816710676,48502.503419254914,49092.25627673059,49633.76386080567,50132.77581017212,50590.590177071186,51010.31519470591,51383.52163658879,51713.178932016024,51999.18402133929,52246.0442687799,52460.21068522822,52643.34557212327,52800.642654821066,52936.76757316282,53054.0297723584,53153.61652671073,53237.37131809217,53307.87766441536,53367.34377360939,53417.69269662005,53459.80868029906,53494.92668262145,53524.21899665002,53548.69447914741,53569.192972432444,53586.405493621256,53600.89857265285,53613.13650728934,53623.50017135774,53632.30247405764,53639.80093931236,53646.20790873952,53651.698813295196,53656.41888361819,53660.4885999467,53664.00812426502,53667.06090988443,53669.71664544358,53672.03365965888,53674.06088859194,53675.83948751204,53677.40415363498,53678.784213332285,53680.00451720162,53681.08617817508,53682.047181218884,53682.902887833014,53683.666454239006
95CI-up,250.0,295.57673241,346.32120312664966,413.26031927646346,499.5440275857901,595.072855871562,699.9554935355839,838.9368190689382,1017.1349575661882,1243.4444699793987,1520.538365922469,1865.309403026119,2251.5317740677137,2681.244689441784,3247.5599786256107,3967.2867755539187,4847.675389266795,5935.587831838784,7277.069314919831,8764.11363950457,10527.774531143423,12608.307154149641,14901.603863145829,20579.748525939922,25256.921913575006,29181.894850415414,32542.955238918654,35475.764014208326,38137.45994487983,40629.28462546556,43014.521595442595,45325.549268813345,47596.56529779807,49837.12088882486,52047.54997189552,54242.19042880558,56413.63531087503,58553.55527448436,60638.093688600355,62674.320495938024,64656.116635439525,66578.3961531317,68433.90187232253,70214.64991540082,71906.62502658856,73504.32460555687,75010.61319371038,76414.06295380199,77714.29808817926,78907.36843863445,80012.85306113953,81023.08039849474,81946.74373579038,82791.36309101517,83566.69104138197,84275.08297884559,84921.83744841239,85493.52655964831,85995.39411923653,86427.7048144361,86798.10876775619,87117.22140197406,87387.98006598107,87618.807117608,87817.17744787055,87986.8375342394,88129.78711670983,88249.008535929,88348.55416228321,88431.85230505338,88501.85231881082,88559.94715137607,88608.01595160278,88647.81649011084,88680.844000466,88708.32989806705,88731.27690669365,88750.49881540553,88766.65599787103,88780.28498502381,88791.82247369296,88801.62464155504,88809.98264262403,88817.1350356617,88823.27776088983,88828.5721589479,88833.15142587615,88837.12581741593,88840.58685187816,88843.6107100332,88846.26099021132,88848.59094486744,88850.64529951192,88852.46173475601,88854.07209618446,88855.50338398623,88856.77856407783,88857.91723430571,88858.93617279631
95CI-down,250.0,289.77100049,333.4271105627226,389.0063938805787,458.55605031619666,534.5267171758823,616.6316847773292,720.9890503527323,850.3706245157672,1009.3375217927435,1198.0996488341386,1424.6713841206906,1672.6252425004686,1941.261206356052,2275.428673617051,2680.268501846438,3154.2238898717637,3711.3592159405,4362.887120359223,5060.236055105583,5841.907555341541,6713.26832900449,7634.144063557702,9953.940736957315,11937.021673504667,13647.186283886615,15142.333036961045,16467.444683490827,17680.511725570777,18820.22014049964,19911.658970311422,20968.26860215045,22004.46256925851,23024.908611563267,24030.429091193808,25027.33866931816,26013.160168242215,26984.827826270874,27932.798991327552,28859.82906174378,29763.417636193255,30641.428931484817,31490.806214648044,32308.142391514313,33087.50847924577,33826.36488270938,34525.62307796678,35180.373042053194,35790.17057573354,36353.13266886533,36877.1374486292,37358.93999103313,37802.027780835575,38209.487332073506,38585.4025880264,38930.79423392238,39247.92115186794,39531.022144563845,39782.16249770465,40001.293382687116,40191.56807062083,40357.53149060024,40500.412842740276,40623.90997996521,40731.37789866499,40824.52095344364,40904.23492423353,40971.868870664606,41029.304621321964,41078.16597867325,41119.880145507435,41155.1166196505,41184.80056986207,41209.81597390779,41230.93071481226,41248.79056529168,41263.9324456115,41276.801217654334,41287.76534083185,41297.13027751472,41305.149634145426,41312.034320916224,41317.960056131196,41323.07351099129,41327.497344389965,41331.33433296313,41334.670763568305,41337.57922393804,41340.12090167943,41342.34748109001,41344.30271052526,41346.02369952118,41347.54199392442,41348.884468409364,41350.074068563496,41351.130428875185,41352.070388202636,41352.90842042885,41353.65699484962
